post_id,sentences
4452743944773408,"[['a travel surge in the us is currently underway, with americans experiencing a next to normal long weekend after a long battle with covid.']
 ['#9news | nightly at 6.00pm\n\na travel surge in the us is currently underway, with americans experiencing a next to normal long weekend after a long battle with covid.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4452808921433577,"[[""the australian share market remains largely unscathed in the wake of victoria's lockdown.""]
 ['in fact, the asx has made strong gains.']
 [""#9news | nightly at 6.00pm\n\nthe australian share market remains largely unscathed in the wake of victoria's lockdown.""]
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4452723671442102,"[['prime minister scott morrison is flying to new zealand this afternoon to meet with respective leader jacinda ardern.']
 ['#9news | nightly at 6.00pm\n\nprime minister scott morrison is flying to new zealand this afternoon to meet with respective leader jacinda ardern.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4452705124777290,"[['victoria is staring down the barrel of extended restrictions this morning, with new exposure sites being added in melbourne.']
 ['details: http://9soci.al/1bof30rjhtj\n#9news | nightly at 6.00pm\n\nvictoria is staring down the barrel of extended restrictions this morning, with new exposure sites being added in melbourne.']
 ['details: http://9soci.al/1bof30rjhtj\n\n#9news | nightly at 6.00pm\n\nplay video']]"
4452660844781718,"[[""the remains of 215 children, some as young as 3 years old, have been found buried on the site of what was once canada's largest indigenous residential school — one of the institutions that held children taken from families across the nation.""]
 [""#9news | nightly at 6.00pm\n\nthe remains of 215 children, some as young as 3 years old, have been found buried on the site of what was once canada's largest indigenous residential school — one of the institutions that held children taken from families across the nation.""]
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nmore than 200 bodies of children as young as three found at indigenous school in canada']]"
4452587898122346,"[['kate middleton, the duchess of cambridge, has praised health staff as she received her first dose of the covid-19 vaccine.']
 ['#9news | nightly at 6.00pm\n\nkate middleton, the duchess of cambridge, has praised health staff as she received her first dose of the covid-19 vaccine.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nkate middleton praises covid vaccine rollout as she gets first jab']]"
4452321848148951,"[[""a street in adelaide's inner south was blocked off and the bomb squad called in to diffuse a potentially dangerous situation in a backyard shed.""]
 [""#9news | nightly at 6.00pm\n\na street in adelaide's inner south was blocked off and the bomb squad called in to diffuse a potentially dangerous situation in a backyard shed.""]
 [""#9news | nightly at 6.00pm\n\n9news.com.au\nbomb squad called to backyard shed in adelaide\na street in adelaide's inner south was blocked off this afternoon and the bomb squad called in to diffuse a potentially dangerous situation in a...""]]"
4452178704829932,"[['prime minister scott morrison will use the trans-tasman bubble to visit his new zealand counterpart jacinda ardern.']
 ['#9news | nightly at 6.00pm\n\nprime minister scott morrison will use the trans-tasman bubble to visit his new zealand counterpart jacinda ardern.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nscott morrison to fly to queenstown to meet with jacinda ardern\nprime minister scott morrison will tomorrow use the trans-tasman bubble to visit his new zealand counterpart jacinda ardern.']]"
4452042868176849,"[['thousands of victorians answered the call to arms, but many were left waiting in lines for hours as the coronavirus vaccine rollout struggled to keep up with demand.']
 ['#9news | nightly at 6.00pm\n\nthousands of victorians answered the call to arms, but many were left waiting in lines for hours as the coronavirus vaccine rollout struggled to keep up with demand.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nvictorians wait up to six hours in vaccination queues as demand spikes']]"
4451854231529046,"[[""an 11-year-old boy was arrested after a pursuit in adelaide's elizabeth south.""]
 [""#9news | nightly at 6.00pm\n\nan 11-year-old boy was arrested after a pursuit in adelaide's elizabeth south.""]
 [""#9news | nightly at 6.00pm\n\n9news.com.au\nboy, 11, arrested following police chase across adelaide suburb\nan 11-year-old boy was arrested after a pursuit in adelaide's elizabeth south overnight.""]]"
4450996238281512,"[['the private sector is cooking up something special to improve the quality of life for elderly australians, who are too often given sub-standard care.']
 ['#9news | nightly at 6.00pm\n\nthe private sector is cooking up something special to improve the quality of life for elderly australians, who are too often given sub-standard care.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4451663034881499,"[['hundreds of police officers swarmed melbourne today in a show of force against anti-lockdown demonstrators.']
 ['#9news | nightly at 6.00pm\n\nhundreds of police officers swarmed melbourne today in a show of force against anti-lockdown demonstrators.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\npolice crack down on anti-lockdown protestors in melbourne\nmaskless protesters took their fight to the city but victoria police was in no mood for lockdown defiance.']]"
4451597641554705,"[['the parents of seven-year-old aishwarya aswath, who died in a perth hospital waiting room, have organised a petition to call on health minister roger cook to resign.']
 ['#9news | nightly at 6.00pm\n\nthe parents of seven-year-old aishwarya aswath, who died in a perth hospital waiting room, have organised a petition to call on health minister roger cook to resign.']
 [""#9news | nightly at 6.00pm\n\n9news.com.au\naishwarya aswath's parents call on health minister roger cook to resign\nthe parents of seven-year-old aishwarya aswath, who died in a perth hospital waiting room, have organised a petition to call on health minister...""]]"
4451024391612030,"[['a brisbane man who says he was the victim of a notorious pedophile claims his school knew what was happening, and he now wants compensation.']
 ['#9news | nightly at 6.00pm\n\na brisbane man who says he was the victim of a notorious pedophile claims his school knew what was happening, and he now wants compensation.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4451450898236046,"[['there are warnings of ""significant delays"" at vaccination centres in victoria after computer systems crashed this morning.']
 ['#9news | nightly at 6.00pm\n\nthere are warnings of ""significant delays"" at vaccination centres in victoria after computer systems crashed this morning.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nrecord day for vaccinations in victoria, as labor leader calls for new ad campaign']]"
4451380781576391,"[['an independent investigation into the us capitol riots has been blocked by republicans, almost six months to the day since the insurrection.']
 ['#9news | nightly at 6.00pm\n\nan independent investigation into the us capitol riots has been blocked by republicans, almost six months to the day since the insurrection.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\ninvestigation into us capitol riots blocked\nan independent investigation into the us capitol riots has been blocked by republicans, almost six months to the day since the insurrection.']]"
4450982538282882,"[['sir david attenborough has been bringing the wonders of nature to our lounge rooms for decades, but he believes his latest story is his most important yet.']
 ['#9news | nightly at 6.00pm\n\nsir david attenborough has been bringing the wonders of nature to our lounge rooms for decades, but he believes his latest story is his most important yet.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4451313984916404,"[['the southern chinese city of guangzhou shut down a neighbourhood and ordered its residents to stay home for door-to-door coronavirus testing following an upsurge in infections.']
 ['#9news | nightly at 6.00pm\n\nthe southern chinese city of guangzhou shut down a neighbourhood and ordered its residents to stay home for door-to-door coronavirus testing following an upsurge in infections.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nchinese city locks down neighbourhood after coronavirus upsurge']]"
4450960114951791,"[['after two and a half years in exile, jack de belin made his rugby league return to lidcombe oval in sydney, lining up for reserve grade just two days after the charges against him were dropped.']
 ['#9news | nightly at 6.00pm\n\nafter two and a half years in exile, jack de belin made his rugby league return to lidcombe oval in sydney, lining up for reserve grade just two days after the charges against him were dropped.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4450939281620541,"[['prime minister scott morrison has unveiled the framework of his re-election campaign based on unity and trust, but not once did he mention the pandemic in his 30-minute speech.']
 ['#9news | nightly at 6.00pm\n\nprime minister scott morrison has unveiled the framework of his re-election campaign based on unity and trust, but not once did he mention the pandemic in his 30-minute speech.']
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4450909704956832,"[[""victoria's #covid outbreak is growing, with five new infections emerging after yet another record testing day.""]
 ['mask-less protesters took their fight to the city but victoria police was in no mood for lockdown defiance.']
 [""#9news | nightly at 6.00pm\n\nvictoria's #covid outbreak is growing, with five new infections emerging after yet another record testing day.""]
 ['#9news | nightly at 6.00pm\n\nplay video']]"
4450724381642031,"[['large and powerful waves will continue to lash much of the nsw coast this weekend.']
 ['#9news | nightly at 6.00pm\n\nlarge and powerful waves will continue to lash much of the nsw coast this weekend.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nwaves of more than 10m recorded as nsw coast battered by heavy surf']]"
4450490218332114,"[['a melbourne school has been listed as a coronavirus exposure site after one of the students tested positive in the past 24 hours.']
 ['#9news | nightly at 6.00pm\n\na melbourne school has been listed as a coronavirus exposure site after one of the students tested positive in the past 24 hours.']
 ['#9news | nightly at 6.00pm\n\n9news.com.au\nmelbourne school listed as exposure site after student tests positive']]"
4958306154179538,"[['customers at yet another shopping centre are being asked to isolate and seek testing immediately as melbourne’s covid concerns deepen.']
 ['7news.com.au\ncoles, kmart added to exposure site list after mystery case recorded']]"
4958225287520958,"[['the confronting scene played out on social media as a neighbour watched officers enter the home after hearing screaming from inside.']
 ['7news.com.au\npolice make dramatic arrest after claiming to witness $84m athlete ‘strangle his wife’']]"
4958197760857044,"[['an ‘urgent’ plea for public assistance has been issued after a father and his two-year-old son were reported missing.']
 ['7news.com.au\nfrantic search for missing two-year-old boy and his father']]"
977399012996571,"[['greg hunt with the latest covid-19 update\n7news at 6pm.']
 ['www.7news.com.au\n#7news\n\ngreg hunt with the latest covid-19 update\n\n7news at 6pm.']
 ['www.7news.com.au\n\n#7news\n\nplay video']]"
4958165534193600,"[['the little-known reason emma watkins sports the colour yellow has been revealed.']
 ['7news.com.au\nyellow wiggle opens up on secret health battle']]"
4958133780863442,"[['for decades students were left to wonder what had happened to friends and classmates.']
 ['📌details: 7news.link/grimdiscovery\n\nfor decades students were left to wonder what had happened to friends and classmates.']
 ['📌details: 7news.link/grimdiscovery']]"
4958057704204383,[['“victorian workers deserve more from the federal government.”\n\n“victorian workers deserve more from the federal government.”\n\n7news.com.au\nvictoria’s acting premier unleashes on federal government over lack of financial support']]
4958025654207588,"[['images of what is believed to be the final version of the latest iphone model have been leaked.']
 ['📌details: 7news.link/34vtgyq\n\nimages of what is believed to be the final version of the latest iphone model have been leaked.']
 ['📌details: 7news.link/34vtgyq']]"
4957991787544308,"[['the father of three of the victims has been left to pick up the pieces.']
 ['7news.com.au\nvandal tears down memorial for children killed in oatlands crash']]"
4957946287548858,"[['methanol, a chemical used in antifreeze and wood spirits, is often found in these self-made drinks.']
 ['7news.com.au\nat least 23 people die after drinking toxic alcohol in northern india']]"
4957902180886602,"[['health authorities are now scrambling to find the source of the mystery case.']
 ['7news.com.au\n‘extreme concern to us’: new mystery case reported in melbourne\none of the new cases of covid in melbourne is a mystery case - forcing the immediate lockdown of an aged care home.']]"
4957886640888156,"[['even senior members of johnson’s office were unaware of the wedding plans.']
 ['7news.com.au\nbritish prime minister boris johnson marries in secret ceremony']]"
4957850524225101,"[['the team member recently worked with elderly residents in melbourne.']
 ['📌details: 7news.link/outbreakfears\n\nthe team member recently worked with elderly residents in melbourne.']
 ['📌details: 7news.link/outbreakfears']]"
4957805574229596,"[['an afl premiership winner believes liam ryan can expect to be punished after his emotions boiled over on the field.']
 ['7news.com.au\n‘afl won’t like that’: tense scenes land west coast forward in hot water']]"
1128199097692987,"[['acting premier james merlino and treasurer tim pallas with a covid-19 update.']
 ['7news at 6pm | 7news.com.au\n#7news #covid19\n\nacting premier james merlino and treasurer tim pallas with a covid-19 update.']
 ['7news at 6pm | 7news.com.au\n\n#7news #covid19\n\nplay video']]"
4957766510900169,"[['victorian health authorities are expected to provide an update on the state’s covid cluster.']
 ['watch the press conference here.']
 ['7news.com.au\nwatch live: victoria’s health minister to provide covid-19 update']]"
4957739024236251,"[['the team member recently worked with elderly residents while asymptomatic.']
 ['7news.com.au\nmelbourne aged care home in lockdown as worker tests positive to covid-19\nthe team member recently worked with elderly residents while asymptomatic.']]"
4957717354238418,"[['as soon as she tried the trend she began to feel unwell.']
 ['📌more: 7news.link/3vuxfkc\n\nas soon as she tried the trend she began to feel unwell.']
 ['📌more: 7news.link/3vuxfkc']]"
4957683087575178,"[['for decades students wondered what had happened to friends and classmates.']
 ['7news.com.au\nbodies of more than 200 children found buried on school grounds']]"
4957646734245480,"[['the attack is believed to be an attack of revenge.']
 ['7news.com.au\ndog owner shoots three pit bulls with crossbow after mauling']]"
4957593884250765,"[['staff at the indian hospital have revealed how the terrible mix-up could have taken place.']
 ['7news.com.au\nindian man returns to family a week after his ‘body’ cremated at his funeral']]"
4957534600923360,"[['the new cases come after the high-risk exposure site list grew significantly.']
 ['7news.com.au\nvictoria reports more coronavirus cases as cluster continues to grow\nvictoria reported new coronavirus cases on the third day of the snap lockdown - after the high-risk exposure site list grew significantly.']]"
4957529890923831,"[['an outpouring of grief has overwhelmed the basketball world after the sudden death of a gentle giant.']
 ['7news.com.au\n‘one of a kind’ nba great, 64, dies after neighbour’s tragic roadside discovery']]"
4957495844260569,"[['the department of health’s covid-19 exposure site list has ballooned to 174 locations.']
 ['📌details: 7news.link/growinglist\n\nthe department of health’s covid-19 exposure site list has ballooned to 174 locations.']
 ['📌details: 7news.link/growinglist']]"
4957429154267238,"[['hundreds of victorians were left confused as to whether they’d be able to get their vaccination - as another technical glitch plagued the system.']
 ['7news.com.au\nhundreds left confused after another bungle with victoria’s online vaccine booking system']]"
4957404574269696,"[['michael haak was flying from from philadelphia to florida when he “disrobed” in the cockpit.']
 ['7news.com.au\npilot caught watching pornography on a laptop during flight']]"
4957373590939461,"[['‘that’s horrible’: the customer has shared footage of the concerning find on social media.']
 ['7news.com.au\nnew video: aldi shopper’s unsettling discovery in pack of bread rolls']]"
4957305340946286,"[['the department of health’s covid-19 exposure site list on sunday morning ballooned to 174 locations.']
 ['7news.com.au\nthousands on alert after covid case visited one of melbourne’s biggest shopping centres']]"
4957259940950826,"[['her daughter was trying out a dangerous social media trend at the time.']
 ['📌more: https://7news.link/3oyk6an\n\nher daughter was trying out a dangerous social media trend at the time.']
 ['📌more: https://7news.link/3oyk6an']]"
4957211180955702,"[['an investigation has been launched after the concerning find.']
 ['7news.com.au\nbiosecurity fears after mother shares ‘freaky’ find in kmart product']]"
4957183147625172,"[['the pregnant woman says her heartbroken future husband has ‘gone too far’ with the unusual request.']
 ['📌more: 7news.link/strangerequest\n\nthe pregnant woman says her heartbroken future husband has ‘gone too far’ with the unusual request.']
 ['📌more: 7news.link/strangerequest']]"
4956109334399220,"[['last week 21 marathon runners died during the 100km race through the jagged mountains of northwestern china.']
 ['7news.com.au\n‘my limbs were stiffening’: china’s lone marathon tragedy survivor speaks']]"
4956062571070563,"[['are ufo sightings real?']
 ['have we made contact?']
 ['the declassification of reports on ufos by us intelligence agencies could finally answer the big questions.']
 ['7news.com.au\nwill the truth be revealed?']
 ['what to expect from release of classified ufo reports']]"
4956020491074771,"[['a district attorney described the killing of luis romero as one of “the most gruesome” he had ever seen.']
 ['7news.com.au\nmystery over how prison guards failed to notice inmate’s gruesome murder']]"
4955943657749121,"[['images of what is believed to be the final version of the latest iphone model have been leaked.']
 ['7news.com.au\napple iphone 13 design leaked showing off new screen and camera']]"
4955864084423745,"[['a heated debate has been sparked since the man made his controversial admission.']
 ['📌more: 7news.link/3i3i7ew\n\na heated debate has been sparked since the man made his controversial admission.']
 ['📌more: 7news.link/3i3i7ew']]"
4955774764432677,"[['queensland boy spencer and his mum maxine are on a crusade to help to stop the threatened species from being decimated.']
 ['7news.com.au\nmeet the 10-year-old boy taking on one of australia’s biggest churches']]"
4955746541102166,"[['this could change the way you shop.']
 ['7news.com.au\naldi supermarket shopper shares secret code you need to know about']]"
5584923591577902,"[['survivors devastated by find\nthe remains of 215 children have been discovered on the grounds of a former indigenous school in the canadian city of kamloops in british columbia.']
 ['the kamloops indian residential… more school was established in the late 19th century, with children forcibly enrolled.']
 ['residential schools were typically operated by christian churches on behalf of the government.']
 ['a report by the truth and reconciliation commission previously found more than 3,200 indigenous students had died amid abusive treatment across the institutions, including at the kamloops school.']
 ['canada\'s prime minister justin trudeau has called the new discovery a ""painful reminder of that dark and shameful chapter of our country\'s history"".']
 ['it is believed the deaths went undocumented, however archivists are now searching for records.']
 ['the kamloops indian residential school was established in the late 19th century, with children forcibly enrolled.']]"
5584631718273756,"[[""vic government takes aim\nvictoria's acting premier has lashed the federal government for refusing to offer financial support to businesses impacted by melbourne's circuit breaker lockdown.""]
 ['""victorian workers… more deserve more from the federal government,"" james merlino said.']
 ['while jobkeeper payments were in place during previous victorian lockdowns, the subsidy came to an end in march.']
 ['the victorian government has now announced its own $250 million support package, with the state today announcing another five local covid cases.']
 ['""victorian workers deserve more from the federal government,"" james merlino said.']]"
490868878835145,"[['acting premier james merlino is giving a coronavirus update as victoria records 5 new locally acquired cases.']
 ['10 news first understand an aged care worker has also tested positive for covid-19.']
 ['**sound will start when the acting premier beings speaking**\n\nacting premier james merlino is giving a coronavirus update as victoria records 5 new locally acquired cases.']
 ['**sound will start when the acting premier beings speaking**\n\nplay video']]"
5583888061681455,"[['love boat captain, gavin macleod has died\namerican sitcom actor, gavin macleod has died, aged 90.\nmacleod was most known for his roles as captain stubing on “the love boat,” seaman “happy” haines on “mchale’s… more navy,” and murray on “mary tyler moore.”\nbest known as an actor, macleod also penned a book alongside his wife about the struggled of alcoholism.']
 [""he also released a memoir in 2013.\nfamily confirmed macleod's passing this morning.""]
 [""his cause of death is unknown but the actor's health is understood to have declined in recent months.""]
 ['macleod is survived by his four children and wife patti.']
 ['love boat captain, gavin macleod has died\namerican sitcom actor, gavin macleod has died, aged 90.\n\nmacleod was most known for his roles as captain stubing on “the love boat,” seaman “happy” haines on “mchale’s navy,” and murray on “mary tyler moore.”\n\nbest known as an actor, macleod also penned a book alongside his wife about the struggled of alcoholism.']
 [""he also released a memoir in 2013.\n\nfamily confirmed macleod's passing this morning.""]]"
5580198432050418,"[['insects star in mini olympics photoshoot\nwhile hundreds of athletes around the world are busy with final preparations ahead of the toyko olympics, there are creatures of another kind who have also been… more warming-up for the olympic scene.']
 ['with the arrival of billions of cicadas throughout the eastern united states, one unique photographer has decided to use the insects as her models – staging them in miniature olympic scenes including weightlifting, table tennis, pole vault and more.']
 ['insects star in mini olympics photoshoot\n\nwhile hundreds of athletes around the world are busy with final preparations ahead of the toyko olympics, there are creatures of another kind who have also been warming-up for the olympic scene.']
 ['play video']]"
5580391562031105,[['police have moved swiftly to arrest anti-vaccination protesters who attempted to attempt to gather in the middle of melbourne\n\npolice have moved swiftly to arrest anti-vaccination protesters who attempted to attempt to gather in the middle of melbourne\n\nplay video']]
5580149685388626,"[[""brisbane grammar sued for $30m by child sex victim of kevin lynch'\nbrisbane grammar school is being sued for $30 million after a child sex victim of notorious pedophile counsellor kevin lynch launched a… more personal injury claim.'""]
 ['david welsh, 51, was sexually assaulted by lynch in the 1980’s – a life-altering event that has led to serious mental health struggles for mr welsh.']
 ['welsh says psychiatric conditions caused him to leave his job at goldman sachs in london 20 years ago, after earning $1 million a year as the company’s vice president.']
 ['now he is seeking compensation, mounting a landmark claim on the elite school at which kevin lynch worked.']
 ['watch the full story tonight at 5.00pm.']
 ['if you, or someone you know is a victim of sexual assault, there is support.']
 ['call the 24-hour hotline 1800-respect (1800 737 732).']
 [""brisbane grammar sued for $30m by child sex victim of kevin lynch'\n\nbrisbane grammar school is being sued for $30 million after a child sex victim of notorious pedophile counsellor kevin lynch launched a personal injury claim.'""]]"
5579979032072358,"[['anti-lockdown protesters tackled and arrested in melbourne\npolice have arrested several people at an anti-lockdown and vaccination protest that became violent.']
 [""there was a heavy police presence at the protests, considering it is banned under victoria's lockdown restrictions.""]
 ['more to come\n\nanti-lockdown protesters tackled and arrested in melbourne\n\npolice have arrested several people at an anti-lockdown and vaccination protest that became violent.']
 ['more to come\n\nplay video']]"
186995866537460,"[['victorian health authorities give a covid update on 5 new cases recorded in melbourne.']
 ['play video']]"
5578804678856460,"[['breaking: victoria records 5 new local covid cases\nvictoria has recorded 5 new locally acquired cases of covid-19 on the second day of a 7-day lockdown, bringing the total number of cases in the cluster to 35.\n\nbreaking: victoria records 5 new local covid cases\n\nvictoria has recorded 5 new locally acquired cases of covid-19 on the second day of a 7-day lockdown, bringing the total number of cases in the cluster to 35.']
 ['10 news first melbourne\ntoday at 09:06 ·\nbreaking: victoria records 5 new local covid cases\nvictoria has recorded 5 new locally acquired cases of covid-19 on the second day of a 7-day lockdown, bringing the total number of cases in the cluster to 35.\nmore than 56,000 test results were received yesterday, while 21,626 vaccine doses were administered.']]"
5575639512506310,"[['man arrested in his undies\nwhile chasing down drivers in an alleged high-speed pursuit may be a regular occurrence for cops, we’re pretty sure arresting them when all they’re wearing is underwear … isn’t.']
 ['a… more driver was arrested by officers just after 1am, after allegedly leading police on a wild chase through perth’s southern suburbs in a stolen car.']
 ['the man, 49, is due to face court on monday.']
 ['man arrested in his undies\n\nwhile chasing down drivers in an alleged high-speed pursuit may be a regular occurrence for cops, we’re pretty sure arresting them when all they’re wearing is underwear … isn’t.']
 ['a driver was arrested by officers just after 1am, after allegedly leading police on a wild chase through perth’s southern suburbs in a stolen car.']
 ['play video']]"
5575277055875889,"[['russia begins covid vaccines for pets\nforget protecting your pet against fleas, dog and cat owners in some russian regions can get their pets vaccinated against covid-19.']
 ['the animal rollout of a russian made vaccine began after it was registered in march, with manufacturers hopeful it will be registered in the eu and asia.']
 ['russia begins covid vaccines for pets\n\nforget protecting your pet against fleas, dog and cat owners in some russian regions can get their pets vaccinated against covid-19.']
 ['play video']]"
5575283959208532,"[['watch: car goes up in flame\na driver has been left counting the costs after his car caught fire in spearwood today.']
 ['the mazda cx7 went up in flames just before midday.']
 ['mobile vision of the incident shows a man… more unsuccessfully trying to douse the flames with a garden hose, before firefighters arrived.']
 ['it’s understood the owner’s car isn’t insured.']
 ['mobile vision of the incident shows a man unsuccessfully trying to douse the flames with a garden hose, before firefighters arrived.']
 ['play video']]"
5575242362546025,"[[""victoria recorded just 4 new cases of covid-19, reassuring news on the state's latest outbreak.""]
 ['play video']]"
5575136419223286,"[['scott morrison and the federal government continues to get slammed for the slow and confusing rollout of covid-19.']
 ['play video']]"
5574951279241800,"[['record number of covid vaccines administered\naustralia has administered a record number of covid-19 vaccinations, with 124,871 doses given out in 24-hours.']
 ['over 4 million doses have been given out to aussies… more so far, with more than 500,000 people now fully vaccinated against the virus.']
 ['victorians were by far the most eager to get vaccinated, recording almost 24,000 in one day.']
 ['record number of covid vaccines administered\n\naustralia has administered a record number of covid-19 vaccinations, with 124,871 doses given out in 24-hours.']
 ['over 4 million doses have been given out to aussies so far, with more than 500,000 people now fully vaccinated against the virus.']]"
5574834152586846,"[['should cats be forced to stay inside?']
 ['cat owners in the act will soon be forced to keep their felines cooped up inside the home under a plan to curb their impact on the environment and improve their quality of… more life.']
 [""under a new 'cat containment policy', people who purchase a cat after july next year will only be allowed to let their furry friend outdoors if they are walked on a leash.""]
 ['cats that are already owned will not be required to be kept indoors.']
 ['currently, cats in new act suburbs have to be kept inside or in cat runs around the clock.']
 ['cat owners in the act will soon be forced to keep their felines cooped up inside the home under a plan to curb their impact on the environment and improve their quality of life.']]"
5574652179271710,"[['fact check: have 20% of aussies really been vaccinated against covid?']
 [""federal health minister greg hunt has claimed that 20% of aussies are vaccinated, a figure that doesn't add up.""]
 ['approximately 3.9 million… more individual doses of the jab have been administered, however 500,000 people have received two doses.']
 ['therefore, only 3.4 million people have received at least one jab, around 17% of the adult population.']
 [""the 500,000 figure means that only 2.5% of australia's adult population is fully vaccinated against covid-19 due to receiving the necessary two doses.""]
 ['approximately 3.9 million individual doses of the jab have been administered, however 500,000 people have received two doses.']]"
5574290952641166,"[[""syrian president bashar al-assad claims election win with '95.1% of votes'\nthe election win of bashar al-assad has been marred with allegations of fraud as the syrian president secures a fourth term in office,… more claiming 95.1% of the vote.""]
 ['foreign ministers in france, germany, italy, britain, and the us said that the vote would not be free or fair in a statement issued before the election.']
 ['the win gives al-assad seven more years in power and means that his family has ruled for nearly six decades.']
 [""syrian president bashar al-assad claims election win with '95.1% of votes'\n\nthe election win of bashar al-assad has been marred with allegations of fraud as the syrian president secures a fourth term in office, claiming 95.1% of the vote.""]]"
5574202182650043,"[['but, why melbourne?']
 ['there have been snap lockdowns in nsw, queensland and perth but melbourne has just entered its fourth with much higher cases than all other states.']
 ['why?']
 ['full story: https://bit.ly/3oyocuj\n\nbut, why melbourne?']
 ['full story: https://bit.ly/3oyocuj']]"
607530757309212,"[[""victoria covid-19 lockdown: 4 new cases of covid-19 have been recorded as the state's plunged into its first day of lockdown.""]
 ['acting premier james merlino and chief health officer brett sutton are providing an update.']
 [""*audio will start when the press conference commences\n\nvictoria covid-19 lockdown: 4 new cases of covid-19 have been recorded as the state's plunged into its first day of lockdown.""]
 ['*audio will start when the press conference commences\n\nplay video']]"
5573574702712791,"[['airlines to give incentives to fully vaccinated aussies\nqantas and jetstar will offer either frequent flyer points or vouchers for travellers who receive both doses of the covid-19 vaccine.']
 [""details of the plan… more are still being finalised, but it's believed an incentive scheme will run until the end of the year, when australia's vaccine rollout is expected to be effectively complete.""]
 ['people who have already received both doses will also be eligible to claim the incentive.']
 [""the airlines say the plan would speed up the national rollout, which is key to eventually reopening australia's borders to the world.""]
 ['“there are already a lot of good reasons to get a vaccine as soon as you’re able to, and we’d be happy to add another one to the list.']
 ['hopefully, other companies are looking at incentive options as well,"" qantas group chief customer officer stephanie tully said.']
 ['so, is this the push you need to get vaccinated?']
 [""details of the plan are still being finalised, but it's believed an incentive scheme will run until the end of the year, when australia's vaccine rollout is expected to be effectively complete.""]]"
5573276692742592,"[['passenger throws fists at flight attendant\na us flight attendant has lost two of her teeth after she was assaulted by a passenger who repeatedly ignored requests to fasten her seatbelt.']
 ['the woman became… more aggressive after she was given instructions by flight crew during a southwest airlines flight from sacramento to san diego on sunday.']
 ['footage taken by fellow passengers then shows her lashing out at a female flight attendant, who staggered back with a bloodied face.']
 ['police officers were called to board the flight upon landing, escorted the passenger from the aircraft and took her into custody.']
 ['""we do not condone or tolerate verbal or physical abuse of our flight crews, who are responsible for the safety of our passengers,"" a southwest spokesperson said.']
 ['nearly 500 incidents of passenger misconduct have been reported on the airline between april and may this year.']
 ['the woman became aggressive after she was given instructions by flight crew during a southwest airlines flight from sacramento to san diego on sunday.']
 [""this content isn't available at the moment\nwhen this happens, it's usually because the owner only shared it with a small group of people or changed who can see it, or it's been deleted.""]]"
5570439379692990,"[['watch: dramatic police pursuit\npolice have released vision of a dramatic high-speed pursuit in regional wa, which shows a driver allegedly ramming into a parked police vehicle before crashing into a tree.']
 ['a… more man, 31, has been charged with assaulting a public officer, stealing a vehicle and driving recklessly, among several other charges.']
 ['he is due to front court in july.']
 ['a man, 31, has been charged with assaulting a public officer, stealing a vehicle and driving recklessly, among several other charges.']
 ['play video']]"
5570162343054027,"[['men arrested for allegedly importing $1.25 million in cocaine\ntwo sydney men have faced court for allegedly importing $1.25 million worth of cocaine in an electric food warmer and a beauty treatment machine.']
 ['… more a green valley man, 29 and a bonnyrigg man, 66, were arrested on tuesday over the alleged importation of 3kg of cocaine found in the food warmer in april and 2kg of cocaine imported in a microdermabrasion machine in may.']
 ['police located the drugs in the packages and removed them before allowing the parcels to be delivered to the pair.']
 ['they then observed the men and executed search warrants at two residences where they seized $125,400 in cash.']
 ['the pair were both charged with importing a commercial quantity of border controlled drugs and attempting to possess a commercial quantity of an unlawfully imported border controlled drug.']
 ['they both face life imprisonment for these offences.']
 ['for free and confidential advice about alcohol and other drug treatment services call the national alcohol and other drug hotline on 1800 250 015.\n\nmen arrested for allegedly importing $1.25 million in cocaine\n\ntwo sydney men have faced court for allegedly importing $1.25 million worth of cocaine in an electric food warmer and a beauty treatment machine.']
 ['a green valley man, 29 and a bonnyrigg man, 66, were arrested on tuesday over the alleged importation of 3kg of cocaine found in the food warmer in april and 2kg of cocaine imported in a microdermabrasion machine in may.']
 ['for free and confidential advice about alcohol and other drug treatment services call the national alcohol and other drug hotline on 1800 250 015.']]"
