post_id,sentences
317553223160661,"[[('Victorian', 'JJ'), ('health', 'NN'), ('authorities', 'NNS'), ('are', 'VBP'), ('providing', 'VBG'), ('a', 'DT'), ('COVID-19', 'JJ'), ('update', 'NN'), ('after', 'IN'), ('the', 'DT'), ('federal', 'JJ'), ('government', 'NN'), ('agreed', 'VBD'), ('to', 'TO'), ('support', 'VB'), ('the', 'DT'), ('state', 'NN'), ('’', 'VBD'), ('s', 'JJ'), ('proposal', 'NN'), ('for', 'IN'), ('a', 'DT'), ('dedicated', 'JJ'), ('quarantine', 'NN'), ('facility', 'NN'), ('.', '.')], [('Play', 'NNP'), ('Video', 'NNP')]]"
4608099932542953,"[[('After', 'IN'), ('the', 'DT'), ('Chinese', 'JJ'), ('government', 'NN'), ('’', 'NNP'), ('s', 'VBD'), ('brutal', 'JJ'), ('crackdown', 'NN'), ('on', 'IN'), ('pro-democracy', 'NN'), ('protesters', 'NNS'), ('in', 'IN'), ('1989', 'CD'), (',', ','), ('tens', 'NNS'), ('of', 'IN'), ('thousands', 'NNS'), ('of', 'IN'), ('students', 'NNS'), ('and', 'CC'), ('scholars', 'NNS'), ('fled', 'VBD'), ('to', 'TO'), ('Australia', 'NNP'), ('-', ':'), ('but', 'CC'), ('the', 'DT'), ('drive', 'NN'), ('for', 'IN'), ('change', 'NN'), ('never', 'RB'), ('left', 'VBD'), ('.', '.')], [('-', ':'), ('via', 'IN'), ('SBS中文', 'NNP'), ('After', 'IN'), ('the', 'DT'), ('Chinese', 'JJ'), ('government', 'NN'), ('’', 'NNP'), ('s', 'VBD'), ('brutal', 'JJ'), ('crackdown', 'NN'), ('on', 'IN'), ('pro-democracy', 'NN'), ('protesters', 'NNS'), ('in', 'IN'), ('1989', 'CD'), (',', ','), ('tens', 'NNS'), ('of', 'IN'), ('thousands', 'NNS'), ('of', 'IN'), ('students', 'NNS'), ('and', 'CC'), ('scholars', 'NNS'), ('fled', 'VBD'), ('to', 'TO'), ('Australia', 'NNP'), ('-', ':'), ('but', 'CC'), ('the', 'DT'), ('drive', 'NN'), ('for', 'IN'), ('change', 'NN'), ('never', 'RB'), ('left', 'VBD'), ('.', '.')], [('-', ':'), ('via', 'IN'), ('SBS中文', 'NNP'), ('SBS.COM.AU', 'NNP'), ('This', 'DT'), ('father', 'NN'), ('and', 'CC'), ('daughter', 'NN'), ('continue', 'VBP'), ('their', 'PRP$'), ('pro-democracy', 'NN'), ('push', 'NN'), ('32', 'CD'), ('years', 'NNS'), ('after', 'IN'), ('Tiananmen', 'NNP'), ('After', 'IN'), ('the', 'DT'), ('Chinese', 'JJ'), ('government', 'NN'), ('’', 'NNP'), ('s', 'VBD'), ('brutal', 'JJ'), ('crackdown', 'NN'), ('on', 'IN'), ('pro-democracy', 'NN'), ('protesters', 'NNS'), ('in', 'IN'), ('1989', 'CD'), (',', ','), ('tens', 'NNS'), ('of', 'IN'), ('thousands', 'NNS'), ('of', 'IN'), ('students', 'NNS'), ('and', 'CC'), ('scholars', 'NNS'), ('fled', 'VBD'), ('to', 'TO'), ('Australia', 'NNP'), ('.', '.')], [('Their', 'PRP$'), ('children', 'NNS'), ('are', 'VBP'), ('now', 'RB'), ('a', 'DT'), ('similar', 'JJ'), ('age', 'NN'), ('to', 'TO'), ('their', 'PRP$'), ('parents', 'NNS'), ('when', 'WRB'), ('they', 'PRP'), ('first', 'RB'), ('arrived', 'VBD'), ('.', '.')], [('Exiled', 'VBN'), ('academic', 'JJ'), ('Chongyi', 'NNP'), ('Feng', 'NNP'), ('and', 'CC'), ('his', 'PRP$'), ('daughter', 'NN'), ('Yunsi', 'NNP'), ('reflect', 'NN'), ('on', 'IN'), ('the', 'DT'), ('Tiana', 'NNP'), ('...', ':')]]"
4608082772544669,"[[('``', '``'), ('One', 'CD'), ('expert', 'NN'), ('says', 'VBZ'), ('ASEANs', 'NNP'), ('diplomacy', 'NN'), ('efforts', 'NNS'), ('were', 'VBD'), ('dead', 'JJ'), ('on', 'IN'), ('arrival', 'NN'), ('.', '.'), (""''"", ""''"")], [('SBS.COM.AU', 'JJ'), ('ASEAN', 'NNP'), ('envoys', 'VBZ'), ('arrive', 'JJ'), ('in', 'IN'), ('a', 'DT'), ('coup-stricken', 'JJ'), ('Myanmar', 'NNP'), ('for', 'IN'), ('talks', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('junta', 'NN'), ('chief', 'NN'), ('ASEAN', 'NNP'), ('has', 'VBZ'), ('led', 'VBN'), ('diplomatic', 'JJ'), ('efforts', 'NNS'), ('to', 'TO'), ('resolve', 'VB'), ('the', 'DT'), ('crisis', 'NN'), ('in', 'IN'), ('Myanmar', 'NNP'), (',', ','), ('but', 'CC'), ('observers', 'NNS'), ('have', 'VBP'), ('questioned', 'VBN'), ('how', 'WRB'), ('effectively', 'RB'), ('it', 'PRP'), ('can', 'MD'), ('influence', 'VB'), ('events', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('country', 'NN'), ('.', '.')]]"
4608031025883177,"[[('``', '``'), ('Victorias', 'NNP'), ('acting', 'VBG'), ('premier', 'NN'), ('says', 'VBZ'), ('a', 'DT'), ('dedicated', 'JJ'), ('quarantine', 'NN'), ('facility', 'NN'), ('similar', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('Howards', 'NNP'), ('Spring', 'NNP'), ('facility', 'NN'), ('outside', 'IN'), ('Darwin', 'NNP'), ('would', 'MD'), ('offer', 'VB'), ('a', 'DT'), ('safer', 'NN'), ('alternative', 'JJ'), ('to', 'TO'), ('hotel', 'VB'), ('quarantine', 'NN'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Victoria', 'NNP'), ('records', 'NNS'), ('four', 'CD'), ('new', 'JJ'), ('local', 'JJ'), ('COVID-19', 'JJ'), ('cases', 'NNS'), ('as', 'IN'), ('state', 'NN'), ('and', 'CC'), ('Commonwealth', 'NNP'), ('reach', 'VBP'), ('quarantine', 'JJ'), ('facility', 'NN'), ('deal', 'NN'), ('Victorias', 'NNP'), ('acting', 'VBG'), ('premier', 'NN'), ('says', 'VBZ'), ('a', 'DT'), ('dedicated', 'JJ'), ('quarantine', 'NN'), ('facility', 'NN'), ('similar', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('Howard', 'NNP'), ('Springs', 'NNP'), ('facility', 'NN'), ('outside', 'IN'), ('Darwin', 'NNP'), ('would', 'MD'), ('offer', 'VB'), ('a', 'DT'), ('safer', 'NN'), ('alternative', 'JJ'), ('to', 'TO'), ('hotel', 'VB'), ('quarantine', 'NN'), ('.', '.'), (""''"", ""''"")]]"
4607830525903227,"[[('After', 'IN'), ('the', 'DT'), ('much', 'RB'), ('needed', 'VBN'), ('rain', 'NN'), ('last', 'JJ'), ('year', 'NN'), (',', ','), ('NSW', 'NNP'), ('rice', 'NN'), ('farmer', 'NN'), ('Robert', 'NNP'), ('Andreazza', 'NNP'), ('hoped', 'VBD'), ('his', 'PRP$'), ('next', 'JJ'), ('harvest', 'NN'), ('would', 'MD'), ('come', 'VB'), ('in', 'IN'), ('10', 'CD'), ('times', 'NNS'), ('higher', 'JJR'), ('than', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('.', '.')], [('Then', 'RB'), ('he', 'PRP'), ('noticed', 'VBD'), ('mice', 'NN'), ('in', 'IN'), ('the', 'DT'), ('paddocks', 'NNS'), ('.', '.')], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Australias', 'NNP'), ('rice', 'NN'), ('farmers', 'NNS'), ('were', 'VBD'), ('counting', 'VBG'), ('on', 'IN'), ('a', 'DT'), ('huge', 'JJ'), ('harvest', 'NN'), ('.', '.'), (""''"", ""''"")], [('Then', 'RB'), ('the', 'DT'), ('mice', 'NN'), ('arrived', 'VBD'), ('Farmers', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('Riverina', 'NNP'), ('region', 'NN'), ('of', 'IN'), ('New', 'NNP'), ('South', 'NNP'), ('Wales', 'NNP'), ('are', 'VBP'), ('celebrating', 'VBG'), ('a', 'DT'), ('bumper', 'NN'), ('rice', 'NN'), ('harvest', 'NN'), ('.', '.')], [('But', 'CC'), ('a', 'DT'), ('mouse', 'NN'), ('plague', 'NN'), ('is', 'VBZ'), ('raising', 'VBG'), ('fears', 'NNS'), ('about', 'IN'), ('the', 'DT'), ('region', 'NN'), ('’', 'NNP'), ('s', 'VBD'), ('long-awaited', 'JJ'), ('revival', 'NN'), ('.', '.')]]"
4607828332570113,"[[('Nanaia', 'NNP'), ('Mahuta', 'NNP'), ('says', 'VBZ'), ('New', 'NNP'), ('Zealand', 'NNP'), ('remains', 'VBZ'), ('“', 'JJ'), ('predictable', 'JJ'), ('and', 'CC'), ('consistent', 'JJ'), ('”', 'NN'), ('in', 'IN'), ('its', 'PRP$'), ('relations', 'NNS'), ('with', 'IN'), ('China', 'NNP'), ('against', 'IN'), ('the', 'DT'), ('backdrop', 'NN'), ('of', 'IN'), ('a', 'DT'), ('tense', 'JJ'), ('geopolitical', 'JJ'), ('environment', 'NN'), ('in', 'IN'), ('the', 'DT'), ('region', 'NN'), ('.', '.')], [('SBS.COM.AU', 'NNP'), ('New', 'NNP'), ('Zealand\\s', 'NNP'), ('foreign', 'JJ'), ('minister', 'NN'), ('has', 'VBZ'), ('downplayed', 'VBN'), ('the', 'DT'), ('possibility', 'NN'), ('of', 'IN'), ('economic', 'JJ'), ('coercion', 'NN'), ('from', 'IN'), ('China', 'NNP'), ('New', 'NNP'), ('Zealand', 'NNP'), ('’', 'NNP'), ('s', 'VBD'), ('Foreign', 'NNP'), ('Minister', 'NNP'), (',', ','), ('Nanaia', 'NNP'), ('Mahuta', 'NNP'), (',', ','), ('tells', 'VBZ'), ('SBS', 'NNP'), ('News', 'NNP'), ('the', 'DT'), ('country', 'NN'), ('has', 'VBZ'), ('``', '``'), ('a', 'DT'), ('respectful', 'JJ'), ('relationship', 'NN'), (""''"", ""''""), ('with', 'IN'), ('China', 'NNP'), ('but', 'CC'), ('there', 'EX'), ('are', 'VBP'), ('areas', 'NNS'), ('where', 'WRB'), ('the', 'DT'), ('two', 'CD'), ('countries', 'NNS'), ('disagree', 'VBP'), ('.', '.')]]"
4607793225906957,"[[('``', '``'), ('Hong', 'NNP'), ('Kongers', 'NNP'), ('are', 'VBP'), ('seeking', 'VBG'), ('innovative', 'JJ'), ('ways', 'NNS'), ('to', 'TO'), ('commemorate', 'VB'), ('the', 'DT'), ('victims', 'NNS'), ('of', 'IN'), ('Chinas', 'NNP'), ('deadly', 'RB'), ('Tiananmen', 'NNP'), ('Square', 'NNP'), ('crackdown', 'NN'), ('after', 'IN'), ('authorities', 'NNS'), ('banned', 'VBD'), ('an', 'DT'), ('annual', 'JJ'), ('vigil', 'NN'), ('and', 'CC'), ('vowed', 'VBD'), ('to', 'TO'), ('stamp', 'VB'), ('out', 'RP'), ('any', 'DT'), ('protests', 'NNS'), ('come', 'VBP'), ('Fridays', 'NNP'), ('anniversary', 'NN'), ('.', '.'), (""''"", ""''"")], [('SBS.COM.AU', 'NNP'), ('Hong', 'NNP'), ('Kongers', 'NNP'), ('are', 'VBP'), ('seeking', 'VBG'), ('creative', 'JJ'), ('ways', 'NNS'), ('to', 'TO'), ('mark', 'VB'), ('the', 'DT'), ('Tiananmen', 'NNP'), ('anniversary', 'NN'), ('after', 'IN'), ('a', 'DT'), ('vigil', 'NN'), ('was', 'VBD'), ('banned', 'VBN'), ('Human', 'NNP'), ('rights', 'NNS'), ('group', 'NN'), ('Amnesty', 'NNP'), ('International', 'NNP'), ('says', 'VBZ'), ('people', 'NNS'), ('in', 'IN'), ('Hong', 'NNP'), ('Kong', 'NNP'), ('must', 'MD'), ('not', 'RB'), ('be', 'VB'), ('punished', 'VBN'), ('for', 'IN'), ('peacefully', 'RB'), ('paying', 'VBG'), ('their', 'PRP$'), ('respects', 'NNS'), ('to', 'TO'), ('those', 'DT'), ('killed', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('Tiananmen', 'NNP'), ('Square', 'NNP'), ('student-led', 'JJ'), ('protests', 'NNS'), ('on', 'IN'), ('4', 'CD'), ('June', 'NNP'), (',', ','), ('1989', 'CD'), ('.', '.')]]"
4606215189398094,"[[('``', '``'), ('These', 'DT'), ('graduates', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('US', 'NNP'), ('Wilberforce', 'NNP'), ('University', 'NNP'), ('cheered', 'VBD'), ('and', 'CC'), ('danced', 'VBD'), ('when', 'WRB'), ('they', 'PRP'), ('were', 'VBD'), ('told', 'VBN'), ('all', 'PDT'), ('their', 'PRP$'), ('student', 'NN'), ('debt', 'NN'), ('would', 'MD'), ('be', 'VB'), ('forgiven', 'VBN'), ('during', 'IN'), ('their', 'PRP$'), ('graduation', 'NN'), ('ceremony', 'NN'), ('.', '.'), (""''"", ""''"")], [('Play', 'NNP'), ('Video', 'NNP')]]"
4606305479389065,"[[('``', '``'), ('They', 'PRP'), ('have', 'VBP'), ('found', 'VBN'), ('this', 'DT'), ('a', 'DT'), ('good', 'JJ'), ('country', 'NN'), ('...', ':'), (""''"", ""''"")], [('``', '``'), ('Im', 'NNP'), ('quite', 'RB'), ('certain', 'JJ'), ('that', 'IN'), ('they', 'PRP'), ('will', 'MD'), ('return', 'VB'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Indias', 'NNP'), ('High', 'NNP'), ('Commissioner', 'NNP'), ('confident', 'JJ'), ('travel', 'NN'), ('ban', 'NN'), ('hasnt', 'NN'), ('turned', 'VBD'), ('international', 'JJ'), ('students', 'NNS'), ('off', 'IN'), ('Australia', 'NNP'), ('Indias', 'NNP'), ('High', 'NNP'), ('Commissioner', 'NNP'), ('to', 'TO'), ('Australia', 'NNP'), ('says', 'VBZ'), ('students', 'NNS'), ('are', 'VBP'), ('invested', 'VBN'), ('in', 'IN'), ('Australia', 'NNP'), ('and', 'CC'), ('will', 'MD'), ('return', 'VB'), ('in', 'IN'), ('what', 'WP'), ('is', 'VBZ'), ('a', 'DT'), ('promising', 'JJ'), ('sign', 'NN'), ('for', 'IN'), ('the', 'DT'), ('countrys', 'NN'), ('COVID-ravaged', 'NNP'), ('higher', 'JJR'), ('education', 'NN'), ('sector', 'NN'), ('.', '.'), (""''"", ""''"")]]"
4606169396069340,"[[('``', '``'), ('We', 'PRP'), ('have', 'VBP'), ('seen', 'VBN'), ('from', 'IN'), ('what', 'WP'), ('happened', 'VBD'), ('at', 'IN'), ('Juukan', 'NNP'), ('Gorge', 'NNP'), ('that', 'IN'), ('our', 'PRP$'), ('community', 'NN'), ('expects', 'VBZ'), ('better', 'RBR'), ('when', 'WRB'), ('it', 'PRP'), ('comes', 'VBZ'), ('to', 'TO'), ('protection', 'NN'), ('of', 'IN'), ('our', 'PRP$'), ('priceless', 'NN'), ('and', 'CC'), ('irreplaceable', 'JJ'), ('Aboriginal', 'NNP'), ('heritage', 'NN'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('WA', 'NNP'), ('gas', 'NN'), ('project', 'NN'), ('would', 'MD'), ('threaten', 'VB'), ('Indigenous', 'NNP'), ('rock', 'VB'), ('art', 'NN'), ('and', 'CC'), ('produce', 'VB'), ('more', 'JJR'), ('pollution', 'NN'), ('than', 'IN'), ('Adani', 'NNP'), (',', ','), ('environmentalists', 'VBZ'), ('warn', 'VBP'), ('Environmentalists', 'NNS'), ('have', 'VBP'), ('made', 'VBN'), ('a', 'DT'), ('last-ditch', 'JJ'), ('rally', 'NN'), ('against', 'IN'), ('Woodsides', 'NNP'), ('Scarborough', 'NNP'), ('gas', 'NN'), ('proposal', 'NN'), (',', ','), ('saying', 'VBG'), ('it', 'PRP'), ('would', 'MD'), ('produce', 'VB'), ('greater', 'JJR'), ('pollution', 'NN'), ('than', 'IN'), ('the', 'DT'), ('Adani', 'NNP'), ('coal', 'NN'), ('mine', 'NN'), ('.', '.'), (""''"", ""''"")]]"
4606064829413130,"[[('``', '``'), ('If', 'IN'), ('a', 'DT'), ('yes', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('enthusiastic', 'JJ'), ('then', 'RB'), ('it', 'PRP'), ('’', 'VBZ'), ('s', 'VBZ'), ('a', 'DT'), ('maybe', 'RB'), (',', ','), ('even', 'RB'), ('a', 'DT'), ('no', 'DT'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('Womens', 'VBZ'), ('safety', 'NN'), ('advocates', 'NNS'), ('say', 'VBP'), ('a', 'DT'), ('federal', 'JJ'), ('government', 'NN'), ('online', 'NN'), ('resource', 'NN'), ('that', 'WDT'), ('teaches', 'VBZ'), ('students', 'NNS'), ('about', 'IN'), ('sexual', 'JJ'), ('consent', 'NN'), ('remains', 'VBZ'), ('littered', 'VBN'), ('with', 'IN'), ('harmful', 'JJ'), ('and', 'CC'), ('contradictory', 'JJ'), ('advice', 'NN'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Harmful', 'NNP'), ('content', 'NN'), ('remains', 'VBZ'), ('on', 'IN'), ('website', 'NN'), ('behind', 'IN'), ('controversial', 'JJ'), ('milkshake', 'NN'), ('consent', 'NN'), ('video', 'NN'), (',', ','), ('safety', 'NN'), ('groups', 'NNS'), ('say', 'VBP'), ('There', 'EX'), ('are', 'VBP'), ('concerns', 'NNS'), ('that', 'IN'), ('harmful', 'JJ'), ('language', 'NN'), ('and', 'CC'), ('contradictory', 'JJ'), ('statements', 'NNS'), ('about', 'IN'), ('sexual', 'JJ'), ('consent', 'NN'), ('remain', 'NN'), ('on', 'IN'), ('a', 'DT'), ('government', 'NN'), ('online', 'NN'), ('resource', 'NN'), (',', ','), ('despite', 'IN'), ('the', 'DT'), ('federal', 'JJ'), ('department', 'NN'), ('responsible', 'JJ'), ('insisting', 'VBG'), ('the', 'DT'), ('sites', 'NNS'), ('content', 'NN'), ('had', 'VBD'), ('been', 'VBN'), ('reviewed', 'VBN'), ('.', '.'), (""''"", ""''"")]]"
4605978056088474,"[[('Foreign', 'JJ'), ('Minister', 'NNP'), ('Marise', 'NNP'), ('Payne', 'NNP'), ('says', 'VBZ'), ('Australia', 'NNP'), ('will', 'MD'), ('not', 'RB'), ('impose', 'VB'), ('further', 'JJ'), ('sanctions', 'NNS'), ('on', 'IN'), ('Myanmar', 'NNP'), ('’', 'NNP'), ('s', 'VBD'), ('military', 'JJ'), ('leadership', 'NN'), ('because', 'IN'), ('the', 'DT'), ('move', 'NN'), ('would', 'MD'), ('restrict', 'VB'), ('our', 'PRP$'), ('national', 'JJ'), ('influence', 'NN'), ('.', '.')], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Marise', 'NNP'), ('Payne', 'NNP'), ('defends', 'VBZ'), ('Australias', 'NNP'), ('refusal', 'NN'), ('to', 'TO'), ('impose', 'VB'), ('sanctions', 'NNS'), ('after', 'IN'), ('Myanmar', 'NNP'), ('coup', 'NN'), ('Australia', 'NNP'), ('is', 'VBZ'), ('resisting', 'VBG'), ('global', 'JJ'), ('pressure', 'NN'), ('to', 'TO'), ('impose', 'VB'), ('sanctions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('military', 'JJ'), ('junta', 'NN'), ('behind', 'IN'), ('Myanmars', 'NNP'), ('violent', 'JJ'), ('coup', 'NN'), ('-', ':'), ('despite', 'IN'), ('major', 'JJ'), ('allies', 'NNS'), ('punishing', 'VBG'), ('the', 'DT'), ('regime', 'NN'), ('.', '.'), (""''"", ""''"")]]"
4605902616096018,"[[('The', 'DT'), ('Victorian', 'JJ'), ('government', 'NN'), ('has', 'VBZ'), ('received', 'VBN'), ('an', 'DT'), ('agreement', 'NN'), ('from', 'IN'), ('the', 'DT'), ('federal', 'JJ'), ('government', 'NN'), ('for', 'IN'), ('its', 'PRP$'), ('plan', 'NN'), ('to', 'TO'), ('build', 'VB'), ('a', 'DT'), ('dedicated', 'JJ'), ('quarantine', 'NN'), ('facility', 'NN'), ('in', 'IN'), ('the', 'DT'), ('state', 'NN'), ('.', '.')], [('SBS.COM.AU', 'NNP'), ('Three', 'CD'), ('new', 'JJ'), ('COVID-19', 'JJ'), ('cases', 'NNS'), ('recorded', 'VBN'), ('in', 'IN'), ('Victoria', 'NNP'), ('as', 'IN'), ('federal', 'JJ'), ('government', 'NN'), ('green-lights', 'NNS'), ('quarantine', 'VBP'), ('facility', 'NN'), ('The', 'DT'), ('Victorian', 'JJ'), ('government', 'NN'), ('has', 'VBZ'), ('received', 'VBN'), ('a', 'DT'), ('Memorandum', 'NNP'), ('of', 'IN'), ('Understanding', 'VBG'), ('from', 'IN'), ('the', 'DT'), ('federal', 'JJ'), ('government', 'NN'), ('for', 'IN'), ('its', 'PRP$'), ('plan', 'NN'), ('to', 'TO'), ('build', 'VB'), ('a', 'DT'), ('dedicated', 'JJ'), ('quarantine', 'NN'), ('facility', 'NN'), ('in', 'IN'), ('the', 'DT'), ('state', 'NN'), ('.', '.')]]"
4605611579458455,"[[('Prime', 'NNP'), ('Minister', 'NNP'), ('Scott', 'NNP'), ('Morrison', 'NNP'), ('has', 'VBZ'), ('announced', 'VBN'), ('payments', 'NNS'), ('of', 'IN'), ('up', 'IN'), ('to', 'TO'), ('$', '$'), ('500', 'CD'), ('a', 'DT'), ('week', 'NN'), ('for', 'IN'), ('people', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('caught', 'VBN'), ('in', 'IN'), ('COVID-19', 'NNP'), ('lockdowns', 'NNS'), ('but', 'CC'), ('only', 'RB'), ('if', 'IN'), ('the', 'DT'), ('lockdown', 'NN'), ('is', 'VBZ'), ('for', 'IN'), ('more', 'JJR'), ('than', 'IN'), ('seven', 'CD'), ('days', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('row', 'NN'), ('.', '.')], [('Play', 'NNP'), ('Video', 'NNP')]]"
4605468456139434,"[[('``', '``'), ('This', 'DT'), ('US', 'NNP'), ('high', 'JJ'), ('school', 'NN'), ('valedictorian', 'NN'), ('ditched', 'VBD'), ('her', 'PRP'), ('pre-approved', 'JJ'), ('high', 'JJ'), ('school', 'NN'), ('graduation', 'NN'), ('speech', 'NN'), ('and', 'CC'), ('instead', 'RB'), ('passionately', 'RB'), ('criticised', 'JJ'), ('Texas', 'NNP'), ('controversial', 'JJ'), ('new', 'JJ'), ('ban', 'NN'), ('on', 'IN'), ('abortion', 'NN'), ('.', '.'), (""''"", ""''"")], [('Play', 'NNP'), ('Video', 'NNP')]]"
4605649026121377,"[[('``', '``'), ('The', 'DT'), ('social', 'JJ'), ('services', 'NNS'), ('minister', 'NN'), ('has', 'VBZ'), ('apologised', 'VBN'), ('after', 'IN'), ('a', 'DT'), ('child', 'NN'), ('abuse', 'NN'), ('survivors', 'NNS'), ('private', 'JJ'), ('details', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('their', 'PRP$'), ('address', 'NN'), (',', ','), ('phone', 'NN'), ('number', 'NN'), ('and', 'CC'), ('bank', 'NN'), ('details', 'NNS'), ('were', 'VBD'), ('uploaded', 'VBN'), ('to', 'TO'), ('someone', 'NN'), ('elses', 'NNS'), ('myGov', 'VBP'), ('account', 'NN'), ('.', '.'), (""''"", ""''"")], [('``', '``'), ('SBS.COM.AU', 'NNP'), ('Minister', 'NNP'), ('apologises', 'VBZ'), ('after', 'IN'), ('child', 'NN'), ('abuse', 'NN'), ('survivors', 'NNS'), ('details', 'NNS'), ('were', 'VBD'), ('shared', 'VBN'), ('in', 'IN'), ('major', 'JJ'), ('security', 'NN'), ('breach', 'VBP'), ('The', 'DT'), ('social', 'JJ'), ('services', 'NNS'), ('minister', 'NN'), ('and', 'CC'), ('her', 'PRP$'), ('department', 'NN'), ('have', 'VBP'), ('apologised', 'VBN'), ('for', 'IN'), ('a', 'DT'), ('major', 'JJ'), ('security', 'NN'), ('breach', 'NN'), (',', ','), ('after', 'IN'), ('an', 'DT'), ('abuse', 'NN'), ('survivors', 'NNS'), ('details', 'NNS'), ('were', 'VBD'), ('shared', 'VBN'), ('with', 'IN'), ('a', 'DT'), ('stranger', 'NN'), ('.', '.'), (""''"", ""''"")]]"
4605290589490554,"[[('June', 'NNP'), ('14th', 'CD'), ('will', 'MD'), ('mark', 'VB'), ('two', 'CD'), ('years', 'NNS'), ('since', 'IN'), ('the', 'DT'), ('residents', 'NNS'), ('of', 'IN'), ('Mascot', 'NNP'), ('Towers', 'NNPS'), ('were', 'VBD'), ('told', 'VBN'), ('to', 'TO'), ('evacuate', 'VB'), ('over', 'IN'), ('structural', 'JJ'), ('concerns', 'NNS'), ('.', '.')], [('SBS.COM.AU', 'NN'), ('Owners', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('a', 'DT'), ('last-ditch', 'JJ'), ('attempt', 'NN'), ('to', 'TO'), ('recoup', 'VB'), ('losses', 'NNS'), ('two', 'CD'), ('years', 'NNS'), ('after', 'IN'), ('the', 'DT'), ('Mascot', 'NNP'), ('Towers', 'NNP'), ('evacuation', 'VBP'), ('The', 'DT'), ('Mascot', 'NNP'), ('Towers', 'NNP'), ('debacle', 'NN'), ('in', 'IN'), ('which', 'WDT'), ('hundreds', 'NNS'), ('of', 'IN'), ('apartment', 'NN'), ('owners', 'NNS'), ('were', 'VBD'), ('forced', 'VBN'), ('to', 'TO'), ('evacuate', 'VB'), ('the', 'DT'), ('building', 'NN'), ('has', 'VBZ'), ('led', 'VBN'), ('to', 'TO'), ('a', 'DT'), ('raft', 'NN'), ('of', 'IN'), ('legislative', 'JJ'), ('changes', 'NNS'), (',', ','), ('yet', 'RB'), ('the', 'DT'), ('132', 'CD'), ('unit', 'NN'), ('owners', 'NNS'), ('say', 'VBP'), ('they', 'PRP'), ('have', 'VBP'), ('been', 'VBN'), ('left', 'VBN'), ('forgotten', 'NN'), ('.', '.')], [('Now', 'RB'), ('many', 'JJ'), ('who', 'WP'), ('were', 'VBD'), ('once', 'RB'), ('``', '``'), ('silent', 'JJ'), (""''"", ""''""), ('have', 'VBP'), ('come', 'VBN'), ('forward', 'RB'), (',', ','), ('ahead', 'RB'), ('of', 'IN'), ('a', 'DT'), ('vote', 'NN'), ('to', 'TO'), ('decide', 'VB'), ('their', 'PRP$'), ('future', 'NN'), (',', ','), ('as', 'IN'), ('a', 'DT'), ('la', 'NN'), ('...', ':')]]"
