post_id,text
473785593921368,"[['prime', 'minister', 'scott', 'morrison', 'treasurer', 'josh', 'frydenberg', 'announce', 'emergency', 'support', 'victorian', 'lockdown'], ['play', 'video']]"
4605118892841057,"[['former', 'police', 'officer', 'lawyer', 'claim', 'guilty', 'error', 'make', 'good', 'faith'], ['derek', 'chauvin', 'seek', 'sentence', 'time', 'serve', 'probation', 'george', 'floyds', 'murder', 'officer', 'capture', 'video', 'kneel', 'neck', 'unarmed', 'black', 'man', 'george', 'floyd', 'minute', 'pass', 'die', 'ignore', 'victim', 'pleas', 'air', 'help']]"
4470357926345343,"[['victoria', 'record', 'new', 'local', 'case', 'coronavirus', 'take', 'outbreak', 'total'], ['test', 'result', 'received', 'overnight'], ['detail', 'http', 'nightly', 'victoria', 'record', 'new', 'local', 'case', 'coronavirus', 'take', 'outbreak', 'total'], ['detail', 'http', 'nightly']]"
4470320183015784,"[['police', 'perth', 'manage', 'arrest', 'man', 'follow', 'nearly', 'manhunt', 'city', 'allegedly', 'go', 'relentless', 'rampage', 'yesterday'], ['nightly', 'police', 'perth', 'manage', 'arrest', 'man', 'follow', 'nearly', 'manhunt', 'city', 'allegedly', 'go', 'relentless', 'rampage', 'yesterday'], ['nightly', 'perth', 'man', 'arrest', 'relentless', 'rampage', 'spark', 'police', 'manhunt']]"
4470233286357807,"[['melbourne', 'top', 'restaurant', 'lose', 'combined', 'dollar', 'week', 'lockdown', 'owner', 'city', 'iconic', 'venue', 'come', 'together', 'issue', 'warning'], ['nightly', 'melbourne', 'top', 'restaurant', 'lose', 'combined', 'dollar', 'week', 'lockdown', 'owner', 'city', 'iconic', 'venue', 'come', 'together', 'issue', 'warning'], ['nightly', 'play', 'video']]"
4470219293025873,"[['driver', 'charge', 'high', 'range', 'drink', 'driving', 'allegedly', 'crash', 'car', 'front', 'bedroom', 'sydney', 'home', 'overnight'], ['detail', 'http', 'nightly', 'driver', 'charge', 'high', 'range', 'drink', 'driving', 'allegedly', 'crash', 'car', 'front', 'bedroom', 'sydney', 'home', 'overnight'], ['detail', 'http', 'nightly']]"
4470201453027657,"[['several', 'state', 'brace', 'cold', 'windy', 'start', 'weekend', 'weather', 'warning', 'place', 'state', 'territory'], ['nightly', 'several', 'state', 'brace', 'cold', 'windy', 'start', 'weekend', 'weather', 'warning', 'place', 'state', 'territory'], ['nightly', 'cold', 'windy', 'weekend', 'several', 'state', 'brisk', 'wind', 'wake', 'front', 'bring', 'shower', 'coastal', 'northeast', 'nsw', 'eastern', 'victoria', 'west']]"
4470159889698480,"[['facebook', 'announce', 'former', 'u', 'president', 'donald', 'trump', 'suspend', 'platform', 'least', 'january', 'SYM', 'year', 'initially', 'suspend'], ['nightly', 'facebook', 'announce', 'former', 'u', 'president', 'donald', 'trump', 'suspend', 'platform', 'least', 'january', 'SYM', 'year', 'initially', 'suspend'], ['nightly', 'facebook', 'say', 'trump', 'suspend', 'least', 'january']]"
4470104883037314,"[['melbourne', 'star', 'barrel', 'longer', 'lockdown', 'authority', 'scramble', 'find', 'source', 'second', 'highly', 'infectious', 'strain', 'people', 'test', 'positive', 'victoria', 'delta', 'mutation'], ['nightly', 'melbourne', 'star', 'barrel', 'longer', 'lockdown', 'authority', 'scramble', 'find', 'source', 'second', 'highly', 'infectious', 'strain', 'people', 'test', 'positive', 'victoria', 'delta', 'mutation'], ['nightly', 'play', 'video']]"
4470033619711107,"[['russian', 'president', 'vladimir', 'putin', 'sign', 'new', 'law', 'ban', 'individual', 'designate', 'extremist', 'run', 'public', 'office', 'move', 'condemn', 'opposition', 'effort', 'limit', 'political', 'competition'], ['nightly', 'russian', 'president', 'vladimir', 'putin', 'sign', 'new', 'law', 'ban', 'individual', 'designate', 'extremist', 'run', 'public', 'office', 'move', 'condemn', 'opposition', 'effort', 'limit', 'political', 'competition'], ['nightly', 'putin', 'sign', 'law', 'ban', 'extremist', 'run', 'election', 'navalnys', 'birthday']]"
4469990119715457,"[['many', 'resident', 'regional', 'victoria', 'celebrate', 'first', 'night', 'lockdown', 'din', 'yesterday'], ['nightly', 'many', 'resident', 'regional', 'victoria', 'celebrate', 'first', 'night', 'lockdown', 'din', 'yesterday'], ['nightly', 'regional', 'victorian', 'celebrate', 'freedom', 'lockdown', 'end']]"
4469834266397709,"[['victoria', 'first', 'state', 'receive', 'new', 'temporary', 'covid', 'disaster', 'payment', 'package'], ['announce', 'today', 'prime', 'minister', 'scott', 'morrison', 'qualify', 'pay', 'lockdown', 'period'], ['nightly', 'victoria', 'first', 'state', 'receive', 'new', 'temporary', 'covid', 'disaster', 'payment', 'package'], ['nightly', 'qualify', 'temporary', 'covid', 'disaster', 'payment', 'federal', 'government', 'declare', 'new', 'financial', 'support', 'package', 'help', 'people', 'live', 'state', 'sub']]"
4469715376409598,"[['mental', 'health', 'victorian', 'major', 'concern', 'state', 'go', 'snap', 'lockdown'], ['ceo', 'beyond', 'blue', 'say', 'organisation', 'significant', 'rise', 'people', 'reach', 'lockdown', 'begin'], ['nightly', 'mental', 'health', 'victorian', 'major', 'concern', 'state', 'go', 'snap', 'lockdown'], ['nightly', 'get', 'mental', 'health', 'help', 'victoria', 'snap', 'lockdown']]"
4469590133088789,"[['nicole', 'harrison', 'go', 'greet', 'familys', 'labrador', 'harry', 'wednesday', 'find', 'puppy', 'take', 'home'], ['devastated', 'harrison', 'family', 'search', 'ever'], ['nightly', 'nicole', 'harrison', 'go', 'greet', 'familys', 'labrador', 'harry', 'wednesday', 'find', 'puppy', 'take', 'home'], ['nightly', 'drop', 'family', 'offer', 'safe', 'return', 'labrador', 'puppy']]"
4469458389768630,"[['mother', 'tom', 'court', 'adelaide', 'confirm'], ['south', 'chief', 'public', 'health', 'officer', 'nicola', 'spurrier', 'tell', 'reporter', 'woman', 'quite', 'unwell'], ['nightly', 'mother', 'tom', 'court', 'adelaide', 'confirm'], ['nightly', 'floor', 'sa', 'quarantine', 'hotel', 'evacuate', 'infected', 'toddler', 'test', 'corridor']]"
4469458379768631,"[['mother', 'tom', 'court', 'adelaide', 'confirm'], ['south', 'chief', 'public', 'health', 'officer', 'nicola', 'spurrier', 'tell', 'reporter', 'woman', 'quite', 'unwell'], ['nightly', 'mother', 'tom', 'court', 'adelaide', 'confirm'], ['nightly', 'floor', 'sa', 'quarantine', 'hotel', 'evacuate', 'infected', 'toddler', 'test', 'corridor']]"
4469313149783154,"[['senior', 'paramedic', 'hospital', 'broken', 'leg', 'allegedly', 'assault', 'work', 'wollongong', 'hospital'], ['wollongong', 'ambulance', 'officer', 'serve', 'decade'], ['nightly', 'senior', 'paramedic', 'hospital', 'broken', 'leg', 'allegedly', 'assault', 'work', 'wollongong', 'hospital'], ['nightly', 'senior', 'paramedic', 'leg', 'break', 'alleged', 'attack', 'hospital']]"
4469154619799007,"[['wa', 'police', 'scour', 'perth', 'southern', 'suburb', 'tonight', 'man', 'go', 'relentless', 'rampage', 'yesterday'], ['jump', 'closed', 'window', 'allegedly', 'attack', 'elderly', 'woman', 'make', 'escape'], ['nightly', 'wa', 'police', 'scour', 'perth', 'southern', 'suburb', 'tonight', 'man', 'go', 'relentless', 'rampage', 'yesterday'], ['nightly', 'manhunt', 'underway', 'perth', 'southern', 'suburb', 'man', 'relentless', 'rampage']]"
4469019239812545,"[['month', 'half', 'dob', 'jobseeker', 'hotline', 'receive', 'call', 'queensland', 'alone'], ['state', 'responsible', 'even', 'call', 'hotline'], ['nightly', 'month', 'half', 'dob', 'jobseeker', 'hotline', 'receive', 'call', 'queensland', 'alone'], ['nightly', 'call', 'dob', 'jobseeker', 'hotline', 'queensland', 'federal', 'government', 'dob', 'jobseeker', 'hotline', 'receive', 'influx', 'call', 'business', 'owner']]"
4468882653159537,"[['final', 'plan', 'terminal', 'sydney', 'second', 'airport', 'look', 'reveal'], ['badgerys', 'airport', 'ceo', 'hop', 'airport', 'also', 'hub', 'food', 'increased', 'space', 'shop', 'restaurant', 'cafe'], ['nightly', 'final', 'plan', 'terminal', 'sydney', 'second', 'airport', 'look', 'reveal'], ['nightly', 'terminal', 'sydney', 'second', 'airport', 'look']]"
4468434773204325,"[['big', 'ever', 'plot', 'import', 'almost', 'worth', 'cocaine', 'sydney', 'foil'], ['big', 'ever', 'plot', 'import', 'almost', 'worth', 'cocaine', 'sydney', 'foil'], ['play', 'video']]"
4468483393199463,"[['donut', 'day', 'become', 'part', 'modern', 'vernacular', 'mark', 'day', 'free', 'new', 'case'], ['first', 'friday', 'june', 'see', 'different', 'cause', 'celebration'], ['donut', 'day', 'become', 'part', 'modern', 'vernacular', 'mark', 'day', 'free', 'new', 'case'], ['play', 'video']]"
4468512523196550,"[['come', 'origin', 'fever', 'johnson', 'wont', 'beat'], ['big', 'maroon', 'fan', 'queensland', 'plan', 'birth', 'second', 'child', 'next', 'week', 'game'], ['nightly', 'come', 'origin', 'fever', 'johnson', 'wont', 'beat'], ['nightly', 'play', 'video']]"
4468418726539263,"[['construction', 'quarantine', 'facility', 'melbourne', 'cbd', 'begin', 'month', 'exactly', 'remain', 'mystery'], ['city', 'resident', 'tell', 'fear', 'leak', 'project', 'complete', 'quickly'], ['construction', 'quarantine', 'facility', 'melbourne', 'cbd', 'begin', 'month', 'exactly', 'remain', 'mystery'], ['play', 'video']]"
4468349726546163,"[['right', 'way'], ['right', 'way'], ['right', 'way', 'driver', 'pedestrian'], ['driver', 'country', 'periodically', 'catch', 'unusual', 'requirement', 'wheel', 'result', 'fine', 'worth', 'hundred', 'dollar', 'even', 'cost', 'million', 'year']]"
4468308083216994,"[['modern', 'shark', 'population', 'recover'], ['modern', 'shark', 'population', 'recover'], ['shark', 'nearly', 'go', 'extinct', 'year', 'ago', 'shark', 'nearly', 'go', 'extinct', 'year', 'agoby', 'jun', 'tweet', 'facebook', 'mail', 'examine', 'fossil', 'record', 'depth', 'ocean', 'scientist', 'discover', 'shark', 'nearly', 'wipe', 'mysterious', 'major', 'extinction', 'event', 'shark', 'fish', 'fossil', 'show', 'shark', 'n']]"
4468254009889068,"[['report', 'rule', 'possibility', 'alien', 'spacecraft'], ['report', 'rule', 'possibility', 'alien', 'spacecraft'], ['evidence', 'navy', 'pilot', 'ufo', 'encounter', 'alien', 'spacecraft', 'evidence', 'navy', 'pilot', 'ufo', 'encounter', 'alien', 'spacecraftby', 'jun', 'tweet', 'facebook', 'mail', 'u', 'intelligence', 'official', 'find', 'evidence', 'confirm', 'unidentified', 'fly', 'object', 'encounter', 'u', 'navy', 'pilot', 'recent', 'year', 'alien', 'also']]"
4468174386563697,"[['australian', 'bird', 'get', 'catch', 'devastating', 'mouse', 'plague'], ['australian', 'bird', 'get', 'catch', 'devastating', 'mouse', 'plague'], ['warning', 'native', 'bird', 'death', 'blame', 'mouse', 'baiting', 'nsw']]"
4468115546569581,"[['pier', 'morgan', 'back', 'take', 'fight', 'straight', 'palace', 'sunday', 'pier', 'morgan', 'back', 'take', 'fight', 'straight', 'palace', 'sunday', 'play', 'video', 'minute', 'australia', 'hr', 'duked', 'duchess', 'famously', 'get', 'fire'], ['pier', 'morgan', 'back', 'take', 'fight', 'straight', 'palace'], ['sunday', 'king', 'controversy', 'refuse', 'cancel'], ['play', 'video', 'minute', 'australia', 'hr', 'duked', 'duchess', 'famously', 'get', 'fire']]"
4468071689907300,"[['well', 'housing', 'shortage', 'city', 'also', 'suffer', 'major', 'shortage', 'car', 'park'], ['well', 'housing', 'shortage', 'city', 'also', 'suffer', 'major', 'shortage', 'car', 'park'], ['car', 'park', 'space', 'sell']]"
4467964396584696,"[['nearly', 'year', 'last', 'concorde', 'flight', 'theres', 'new', 'plan', 'bring', 'back', 'supersonic', 'travel'], ['us', 'airline', 'united', 'announce', 'deal', 'company', 'boom', 'supersonic', 'see', 'new', 'jet', 'passenger', 'faster', 'speed', 'sound', 'end', 'decade'], ['http', 'full', 'story', 'tonight', 'nearly', 'year', 'last', 'concorde', 'flight', 'theres', 'new', 'plan', 'bring', 'back', 'supersonic', 'travel'], ['us', 'airline', 'united', 'announce', 'deal', 'company', 'boom', 'supersonic', 'see', 'new', 'jet', 'carry', 'passenger', 'faster', 'speed', 'sound', 'end', 'decade'], ['http', 'full', 'story', 'tonight', 'play', 'video']]"
4467945353253267,"[['government', 'confirm', 'seek', 'enforce', 'mandatory', 'vaccination', 'regime', 'age', 'care', 'disability', 'care', 'worker'], ['think'], ['government', 'confirm', 'seek', 'enforce', 'mandatory', 'vaccination', 'regime', 'age', 'care', 'disability', 'care', 'worker'], ['jab', 'mandatory', 'age', 'care', 'worker']]"
4467899069924562,"[['yesterday', 'sydney', 'cold', 'day', 'year'], ['yesterday', 'sydney', 'cold', 'day', 'year'], ['sydney', 'record', 'coldest', 'day', 'year']]"
529709091395308,"[['live', 'prime', 'minister', 'scott', 'morrison', 'address', 'medium'], ['live', 'prime', 'minister', 'scott', 'morrison', 'address', 'medium'], ['play', 'video']]"
4467758663271936,"[['year', 'china', 'quash', 'discussion', 'mainland', 'bloody', 'crackdown', 'protester', 'beijing', 'tiananmen', 'square'], ['hong', 'kongs', 'turn'], ['year', 'china', 'quash', 'discussion', 'mainland', 'bloody', 'crackdown', 'protester', 'beijing', 'tiananmen', 'square'], ['china', 'silencing', 'tiananmen', 'tributes', 'extend', 'hong', 'kong', 'china', 'quashing', 'commemoration', 'tiananmen', 'square', 'victim', 'extend', 'hong', 'kong', 'f']]"
4467650123282790,"[['new', 'variant', 'identify', 'melbourne', 'outbreak', 'unrelated', 'case', 'thus', 'far'], ['new', 'variant', 'identify', 'melbourne', 'outbreak', 'unrelated', 'case', 'thus', 'far'], ['new', 'unseen', 'coronavirus', 'strain', 'identify', 'australia']]"
4467630566618079,"[['mask'], ['woman', 'allegedly', 'refuse', 'stop', 'checkpoint', 'pursue', 'police', 'road', 'spike', 'use', 'stop', 'car'], ['mask'], ['covid', 'sceptic', 'online', 'rant', 'allegedly', 'bust', 'border', 'checkpoint', 'south', 'australian', 'woman', 'remain', 'custody', 'tonight', 'allegedly', 'drive', 'border', 'checkpoint']]"
4467511603296642,"[['less', 'day', 'game', 'unpaid', 'volunteer', 'tell', 'organiser', 'longer', 'participate'], ['less', 'day', 'game', 'unpaid', 'volunteer', 'tell', 'organiser', 'longer', 'participate'], ['tokyo', 'game', 'hit', 'mass', 'staff', 'boycott', 'worker', 'pull', 'week', 'olympics']]"
4467429633304839,"[['victoria', 'record', 'new', 'local', 'case', 'past', 'hour', 'link'], ['massive', 'day', 'test', 'result', 'receive', 'department', 'health'], ['detail', 'http', 'victoria', 'record', 'new', 'local', 'case', 'past', 'hour', 'link'], ['detail', 'http']]"
4467408349973634,"[['future', 'mouse', 'plague', 'cut', 'knee', 'new', 'genetic', 'control', 'develop', 'australian', 'researcher'], ['future', 'mouse', 'plague', 'cut', 'knee', 'new', 'genetic', 'control', 'develop', 'australian', 'researcher'], ['science', 'stop', 'next', 'mouse', 'plague', 'start']]"
4975827829094037,"[['facebook', 'say', 'suspension', 'former', 'u', 'president', 'donald', 'trump', 'account', 'last', 'least', 'year'], ['facebook', 'suspend', 'donald', 'trump', 'account', 'year']]"
4975777692432384,"[['authority', 'scramble', 'determine', 'family', 'contract', 'virus', 'strain', 'cause', 'devastation', 'india', 'uk'], ['victoria', 'record', 'new', 'covid', 'case', 'search', 'delta', 'strain', 'source', 'continue']]"
4975764159100404,"[['dutch', 'judge', 'oversee', 'murder', 'trial', 'russian', 'ukrainian', 'man', 'summarise', 'evidence', 'hearing', 'next', 'week'], ['family', 'die', 'flight', 'prepare', 'key', 'trial', 'phase']]"
4975702279106592,"[['relationship', 'tatter', 'wife', 'learn', 'live', 'lie'], ['relationship', 'tatter', 'wife', 'learn', 'live', 'lie'], []]"
4975645499112270,"[['national', 'cabinet', 'lean', 'heavily', 'move', 'bid', 'lower', 'risk', 'nursing', 'home', 'death'], ['covid', 'vaccine', 'soon', 'mandatory', 'aussie', 'age', 'care', 'staff']]"
4975581645785322,"[['sort', 'sorcery', 'sort', 'sorcery', 'aussie', 'mum', 'reveals', 'secret', 'dishwasher', 'hack']]"
4975545675788919,"[['customer', 'discovery', 'spark', 'intense', 'war', 'word', 'social', 'medium'], ['customer', 'discovery', 'spark', 'intense', 'war', 'word', 'social', 'medium'], []]"
4975520069124813,"[['EX', 'site', 'exposure', 'virus', 'occur'], ['shopping', 'centre', 'office', 'building', 'costco', 'melbourne', 'new', 'covid', 'exposure', 'site']]"
4975476689129151,"[['megan', 'leave', 'unable', 'shower', 'felt', 'acid', 'pour', 'skin'], ['living', 'hell', 'woman', 'face', 'covered', 'excruciate', 'skin']]"
4975461725797314,"[['child', 'gravely', 'wound', 'bouncy', 'castle', 'explode', 'fling', 'metal', 'fence', 'tram', 'track'], ['horror', 'scene', 'bouncy', 'castle', 'explodes', 'little', 'girl', 'still']]"
4975423949134425,"[['nsw', 'police', 'investigate', 'clip', 'share', 'widely', 'tiktok', 'force', 'say', 'select', 'excerpt', 'long', 'conversation'], ['nsw', 'police', 'investigate', 'clip', 'share', 'widely', 'tiktok', 'force', 'say', 'select', 'excerpt', 'long', 'conversation'], []]"
4974013485942138,"[['melbourne', 'artist', 'credo', 'seem', 'never', 'give', 'win', 'australia', 'rich', 'art', 'prize', 'archibald', 'make', 'final', 'time'], ['win', 'portrait', 'good', 'subject', 'say', 'damned', 'good'], [], ['archibald', 'melbourne', 'artist', 'credo', 'seem', 'never', 'give', 'win', 'australia', 'rich', 'art', 'prize', 'archibald', 'make', 'final', 'time'], ['archibald', 'play', 'video']]"
4973827715960715,"[['authority', 'continent', 'stop', 'record', 'tonne', 'cocaine', 'haul', 'hit', 'street', 'australia', 'consignment', 'worth', 'almost'], ['men', 'arrest', 'sting', 'someone', 'apparently', 'gamble', 'laundering', 'obscene', 'amount', 'money'], ['detail', 'http'], ['cocaine', 'authority', 'continent', 'stop', 'record', 'tonne', 'cocaine', 'haul', 'hit', 'street', 'australia', 'consignment', 'worth', 'almost'], ['men', 'arrest', 'sting', 'someone', 'apparently', 'gamble', 'laundering', 'obscene', 'amount', 'money'], ['detail', 'http'], ['cocaine', 'play', 'video']]"
4974421915901295,"[['think', 'strange', 'news', 'presenter', 'shaun', 'ley', 'wear', 'EX', 'always', 'first', 'time', 'think', 'strange', 'news', 'presenter', 'shaun', 'ley', 'wear', 'EX', 'always', 'first', 'time', 'camera', 'catch', 'bbc', 'presenter', 'unorthodox', 'fashion', 'choice', 'news', 'desk']]"
4974383372571816,"[['fear', 'deadly', 'bacterial', 'infection', 'already', 'circulate', 'area', 'canine', 'population'], ['urgent', 'warning', 'pet', 'owner', 'sydney', 'north', 'tragic', 'dog', 'death']]"
4974311755912311,"[['health', 'authority', 'try', 'determine', 'side', 'effect', 'impact', 'heart', 'recipient', 'vaccine', 'directly', 'relate', 'jab'], ['health', 'authority', 'scramble', 'possible', 'side', 'effect', 'covid', 'jab', 'teenager']]"
4974253235918163,"[['witness', 'describe', 'see', 'light', 'plane', 'lose', 'control', 'nosedive', 'crash', 'canberra', 'kill', 'men', 'board'], ['witness', 'describe', 'horror', 'plane', 'carry', 'nosedive', 'nsw']]"
4974190775924409,"[['man', 'begin', 'relationship', 'girl'], ['victorian', 'man', 'jail', 'impregnate', 'girl', 'inappropriate', 'relationship']]"
4974141465929340,"[['player', 'hotel', 'room', 'search', 'thursday', 'arrest', 'later', 'day'], ['tennis', 'player', 'arrested', 'french', 'open', 'allegation']]"
4973630809313739,"[['play', 'video', 'spotlight', 'hr', 'sunrise', 'natalie', 'barr', 'go', 'edge', 'spotlight', 'special', 'reveal', 'high', 'low', 'twist', 'turn', 'global', 'theme', 'park', 'industry'], ['aussie', 'coaster', 'old', 'titanic', 'new', 'contraption', 'earth', 'meet', 'family', 'get', 'enough', 'chase', 'great', 'thrill', 'earth', 'people', 'life', 'tragically', 'inextricably', 'change', 'instant'], ['spotlight', 'ride', 'life', 'sunday', 'channel'], ['play', 'video', 'spotlight', 'hr', 'sunrise', 'natalie', 'barr', 'go', 'edge', 'spotlight', 'special', 'reveal', 'high', 'low', 'twist', 'turn', 'global', 'theme', 'park', 'industry']]"
4974114212598732,"[['jessica', 'loh', 'speak', 'felt', 'numb', 'sick', 'empty', 'agonise', 'tragedy'], ['jessica', 'loh', 'speak', 'felt', 'numb', 'sick', 'empty', 'agonise', 'tragedy'], []]"
4974063152603838,"[['statewide', 'manhunt', 'underway', 'man', 'go', 'violent', 'rampage', 'perth', 'south'], ['terminator', 'cop', 'taser', 'want', 'man', 'five', 'time', 'still', 'manage', 'escape']]"
4974042592605894,"[['still', 'like', 'place', 'stick', 'year'], ['still', 'like', 'place', 'stick', 'year'], []]"
4974009422609211,"[['neighbour', 'say', 'experience', 'nightmare', 'horrific', 'incident'], ['u', 'mum', 'fire', 'multiple', 'gunshot', 'neigbour', 'pet', 'SYM', 'hit', 'son', 'instead']]"
4973985425944944,"[['PDT', 'phone', 'call', 'wife', 'queensland', 'man', 'glen', 'bennett', 'never', 'forget', 'phone', 'call', 'wife', 'queensland', 'man', 'glen', 'bennett', 'never', 'forget']]"
4973957822614371,"[['feel', 'f', 'failure', 'third', 'f', 'marriage'], ['kim', 'kardashian', 'break', 'publicly', 'address', 'kanye', 'west', 'divorce', 'first', 'time']]"
4973908169286003,"[['fan', 'label', 'change', 'refreshing', 'others', 'say'], ['fan', 'label', 'change', 'refreshing', 'others', 'say'], []]"
4973852622624891,"[['jessica', 'loh', 'speak', 'felt', 'numb', 'sick', 'empty', 'agonise', 'tragedy'], ['run', 'back', 'pregnant', 'wife', 'final', 'message', 'husband', 'kill', 'way', 'home', 'dinner']]"
4973827349294085,"[['little', 'molly', 'first', 'visit', 'brekky', 'central', 'bear', 'december'], ['little', 'molly', 'first', 'visit', 'brekky', 'central', 'bear', 'december'], []]"
4973804779296342,"[['tagged', 'great', 'white', 'closely', 'monitor', 'authority', 'move', 'coastline'], ['shark', 'warn', 'issue', 'perth', 'beach', 'great', 'white', 'spot', 'time']]"
4973784165965070,"[['couple', 'marry', 'year', 'relationship', 'tatter', 'wife', 'learn', 'live', 'lie'], ['wife', 'want', 'divorce', 'dna', 'test', 'expose', 'disgust', 'secret']]"
4973757965967690,"[['fan', 'label', 'change', 'refreshing', 'others', 'say'], ['princess', 'charlene', 'monaco', 'unrecognisable', 'debut', 'dare', 'new', 'look']]"
4973742469302573,"[['crew', 'member', 'ask', 'medical', 'security', 'crew', 'attend', 'scene', 'guest', 'think', 'part', 'night', 'entertainment'], ['murder', 'mystery', 'show', 'watch', 'cruise', 'ship', 'guest', 'actually', 'brutal', 'killing']]"
4973713149305505,"[['expert', 'analyse', 'signature', 'senior', 'royal', 'reveal', 'personality', 'traits', 'EX', 'big', 'revelation'], ['letter', 'expert', 'harry', 'meghan', 'handwriting', 'say']]"
4973689069307913,"[['PDT', 'phone', 'call', 'wife', 'queensland', 'man', 'glen', 'bennett', 'never', 'forget', 'PDT', 'phone', 'call', 'wife', 'queensland', 'man', 'glen', 'bennett', 'never', 'forget', 'face', 'agonise', 'death', 'glen', 'call', 'wife', 'say', 'goodbye'], ['story', 'courage', 'bring', 'tear', 'eye']]"
4973663332643820,"[['nsw', 'police', 'investigate', 'clip', 'share', 'widely', 'tiktok', 'force', 'say', 'select', 'excerpt', 'long', 'conversation'], ['sydney', 'man', 'go', 'police', 'report', 'rape', 'film', 'officer', 'call', 'delusional']]"
4973661772643976,"[['longtime', 'queensland', 'maroon', 'fan', 'think', 'sit', 'pretty', 'airbnb', 'app'], ['know', 'laugh', 'cry', 'airbnb', 'host', 'shock', 'origin', 'price', 'gouge', 'longtime', 'queensland', 'maroon', 'fan', 'think', 'sit', 'pretty', 'airbnb', 'app']]"
4973639202646233,"[['customer', 'discovery', 'spark', 'intense', 'war', 'word', 'social', 'medium'], ['discriminatory', 'woolworths', 'shopper', 'debate', 'tampon', 'aisle', 'find']]"
5613002598770001,"[['facebook', 'suspends', 'trump', 'january', 'facebook', 'suspend', 'former', 'u', 'president', 'donald', 'trump', 'least', 'january'], ['social', 'medium', 'giant', 'suspend', 'trump', 'account', 'day', 'january', 'capitol', 'hill', 'riot', 'determine', 'incite', 'violence'], ['suspension', 'last', 'least', 'year', 'date', 'initial', 'block', 'lift', 'risk', 'public', 'safety', 'recede', 'facebook', 'say', 'friday'], ['given', 'gravity', 'circumstance', 'lead', 'mr', 'trump', 'suspension', 'believe', 'action', 'constitute', 'severe', 'violation', 'rule', 'merit', 'high', 'penalty', 'available', 'new', 'enforcement', 'protocol', 'facebook', 'vice', 'president', 'global', 'affair', 'nick', 'clegg', 'say', 'statement'], ['suspend', 'account', 'year', 'effective', 'date', 'initial', 'suspension', 'january', 'trump', 'permanently', 'ban', 'twitter', 'remain', 'suspend', 'alphabet', 'youtube', 'riot'], ['social', 'medium', 'giant', 'suspend', 'trump', 'account', 'day', 'january', 'capitol', 'hill', 'riot', 'determine', 'incite', 'violence'], ['suspend', 'account', 'year', 'effective', 'date', 'initial', 'suspension', 'january', 'trump', 'permanently', 'ban', 'twitter', 'remain', 'suspend', 'alphabet', 'youtube', 'riot']]"
5609933435743584,"[['baby', 'squid', 'launched', 'space', 'science'], ['baby', 'squid', 'tiny', 'organism', 'know', 'tardigrade', 'chile', 'plant', 'cotton', 'seedling', 'send', 'international', 'space', 'station', 'various', 'study'], ['astronaut', 'scientist', 'examine', 'tardigrade', 'ability', 'live', 'extreme', 'environment', 'well', 'understand', 'stress', 'human', 'body', 'long', 'trip', 'space'], ['baby', 'bobtail', 'squid', 'send', 'study', 'investigate', 'relationship', 'beneficial', 'bacteria'], ['kg', 'shipment', 'space', 'station', 'also', 'include', 'fresh', 'lemon', 'onion', 'avocado', 'cherry', 'tomato', 'station', 'astronaut'], ['astronaut', 'scientist', 'examine', 'tardigrade', 'ability', 'live', 'extreme', 'environment', 'well', 'understand', 'stress', 'human', 'body', 'long', 'trip', 'space']]"
5609715305765397,"[['debt', 'help', 'economy'], ['commonwealth', 'bank', 'senior', 'economist', 'belinda', 'allen', 'ey', 'australia', 'chief', 'economist', 'jo', 'master', 'explain', 'episode', 'making', 'money', 'easy', 'podcast', 'gillian', 'bowen', 'listen', 'get', 'podcasts', 'https', 'debt', 'help', 'economy'], ['commonwealth', 'bank', 'senior', 'economist', 'belinda', 'allen', 'ey', 'australia', 'chief', 'economist', 'jo', 'master', 'explain', 'episode', 'making', 'money', 'easy', 'podcast', 'gillian', 'bowen', 'listen', 'get', 'podcasts', 'https', 'play', 'video']]"
5609668612436733,"[['national', 'cabinet', 'fall', 'short', 'make', 'mandatory', 'age', 'care', 'worker', 'receive', 'jab'], ['vanonselenp', 'auspol', 'national', 'cabinet', 'fall', 'short', 'make', 'mandatory', 'age', 'care', 'worker', 'receive', 'jab'], ['vanonselenp', 'auspol', 'play', 'video']]"
5609327965804131,"[['might', 'need', 'rethink', 'weekend', 'plan', 'temperature', 'set', 'drop', 'hope', 'werent', 'plan', 'head', 'weekend', 'temperature', 'dip', 'degree', 'sydney', 'melbourne'], ['wake', 'chilly', 'start', 'saturday', 'meanwhile', 'make', 'sure', 'youre', 'rugged', 'morning', 'sunday'], ['melbourne', 'brace', 'icy', 'saturday', 'morning', 'thats', 'expect', 'thaw', 'sunday'], ['melburnians', 'wont', 'contend', 'cold', 'weekend', 'shower', 'also', 'expect', 'saturday', 'sunday'], ['might', 'need', 'rethink', 'weekend', 'plan', 'temperature', 'set', 'drop', 'hope', 'werent', 'plan', 'head', 'weekend', 'temperature', 'dip', 'degree', 'sydney', 'melbourne'], ['sydneysiders', 'wake', 'chilly', 'start', 'saturday', 'meanwhile', 'make', 'sure', 'youre', 'rugged', 'morning', 'sunday']]"
