post_id,sentences
4469590133088789,"[[""Nicole Harrison went to greet to her family's eight-month-old Labrador, Harry, on Wednesday - only to find that the puppy had been taken from their home.""]
 ['The devastated Harrison family has been searching for him ever since.']
 [""#9News | Nightly at 6.00pm  Nicole Harrison went to greet to her family's eight-month-old Labrador, Harry, on Wednesday - only to find that the puppy had been taken from their home.""]
 [""#9News | Nightly at 6.00pm  9NEWS.COM.AU 'Drop him off': Family offers $5000 for safe return of Labrador puppy""]]"
4469458389768630,"[[""A two-year-old and his mother who were in the Tom's Court Medi-Hotel in Adelaide have both been confirmed to have COVID-19.""]
 ['South Australia\'s chief public health officer Nicola Spurrier told reporters that the woman ""is quite unwell"".']
 [""#9News | Nightly at 6.00pm  A two-year-old and his mother who were in the Tom's Court Medi-Hotel in Adelaide have both been confirmed to have COVID-19.""]
 ['#9News | Nightly at 6.00pm  9NEWS.COM.AU Floor of SA quarantine hotel evacuated after infected toddler tested in corridor']]"
4469458379768631,"[[""A two-year-old and his mother who were in the Tom's Court Medi-Hotel in Adelaide have both been confirmed to have COVID-19.""]
 ['South Australia\'s chief public health officer Nicola Spurrier told reporters that the woman ""is quite unwell"".']
 [""#9News | Nightly at 6.00pm  A two-year-old and his mother who were in the Tom's Court Medi-Hotel in Adelaide have both been confirmed to have COVID-19.""]
 ['#9News | Nightly at 6.00pm  9NEWS.COM.AU Floor of SA quarantine hotel evacuated after infected toddler tested in corridor']]"
4469313149783154,"[['A senior paramedic is in hospital with a broken leg after he was allegedly assaulted at work, outside Wollongong Hospital.']
 ['The Wollongong ambulance officer has served for more than three decades.']
 ['#9News | Nightly at 6.00pm  A senior paramedic is in hospital with a broken leg after he was allegedly assaulted at work, outside Wollongong Hospital.']
 ['#9News | Nightly at 6.00pm  9NEWS.COM.AU Senior paramedic has leg broken in alleged attack outside hospital']]"
4469154619799007,"[[""WA Police are scouring Perth's southern suburbs tonight after a man went on a 'relentless' rampage yesterday.""]
 ['The 40-year-old jumped out of a closed window before allegedly attacking two elderly women as he made his escape.']
 [""#9News | Nightly at 6.00pm  WA Police are scouring Perth's southern suburbs tonight after a man went on a 'relentless' rampage yesterday.""]
 [""#9News | Nightly at 6.00pm  9NEWS.COM.AU Manhunt underway in Perth's southern suburbs after man's 'relentless' rampage""]]"
4469019239812545,"[['In just a month and a half, the ""dob in a JobSeeker"" hotline has received more than 300 calls from Queensland alone.']
 ['But another state is responsible for even more calls to the hotline.']
 ['#9News | Nightly at 6.00pm  In just a month and a half, the ""dob in a JobSeeker"" hotline has received more than 300 calls from Queensland alone.']
 [""#9News | Nightly at 6.00pm  9NEWS.COM.AU One-in-four calls to 'dob in a JobSeeker' hotline from Queensland The Federal Government's 'dob in a Jobseeker' hotline has received an influx in calls from business owners ...""]]"
4468882653159537,"[[""The final plans for what the terminals at Sydney's second airport will look like have been revealed.""]
 ['The Badgerys Airport CEO hopes the airport will also be a hub for food, with increased space for shops, restaurants and cafes.']
 [""#9News | Nightly at 6.00pm  The final plans for what the terminals at Sydney's second airport will look like have been revealed.""]
 [""#9News | Nightly at 6.00pm  9NEWS.COM.AU What the terminals at Sydney's second airport will look like""]]"
4468434773204325,"[['The biggest ever plot to import almost $1 billion worth of cocaine to Sydney has been foiled.']
 ['#9News  The biggest ever plot to import almost $1 billion worth of cocaine to Sydney has been foiled.']
 ['#9News  Play Video']]"
4468483393199463,"[['A “donut day” has become part of the modern vernacular to mark a day free of any new COVID-19 cases.']
 ['But, the first Friday each June sees a different cause for celebration.']
 ['#9News  A “donut day” has become part of the modern vernacular to mark a day free of any new COVID-19 cases.']
 ['#9News  Play Video']]"
4468512523196550,"[[""When it comes to #Origin fever, the Johnsons won't be beaten.""]
 [""They may just be the biggest #Maroons fans in Queensland, planning the birth of their second child around next week's game.""]
 [""#9News | Nightly at 6.00pm  When it comes to #Origin fever, the Johnsons won't be beaten.""]
 ['#9News | Nightly at 6.00pm  Play Video']]"
4468418726539263,"[[""Construction of a purpose-built quarantine facility out of Melbourne's CBD could begin within months, but exactly where remains a mystery.""]
 ['City residents have told 9News, they fear more leaks if the project isn’t completed quickly.']
 [""#9News  Construction of a purpose-built quarantine facility out of Melbourne's CBD could begin within months, but exactly where remains a mystery.""]
 ['#9News  Play Video']]"
4468349726546163,"[['Who has right of way?']
 ['#9News  Who has right of way?']
 ['#9News  9NEWS.COM.AU Who has right of way, the driver or pedestrian?']
 ['Drivers across the country have periodically been caught out for unusual requirements while behind the wheel that result in fines worth hundreds of dollars each, with some even costing millions within years.']]"
4468308083216994,"[['Modern shark populations have not recovered.']
 ['#9News  Modern shark populations have not recovered.']
 ['#9News  9NEWS.COM.AU Sharks nearly went extinct 19 million years ago Sharks nearly went extinct 19 million years agoBy 9News Staff11:27am Jun 4, 2021 Tweet Facebook Mail While examining fossil records from the depths of the ocean scientists discovered sharks were nearly wiped out in a mysterious and ""major extinction event"".Small shark and fish fossils showed shark n...']]"
4468254009889068,"[['The report does not rule out the possibility they are alien spacecraft.']
 ['#9News  The report does not rule out the possibility they are alien spacecraft.']
 [""#9News  9NEWS.COM.AU 'No evidence' Navy pilot UFO encounters were alien spacecraft 'No evidence' Navy pilot UFO encounters were alien spacecraftBy 9News Staff3:13pm Jun 4, 2021 Tweet Facebook Mail US intelligence officials have found no evidence confirming that unidentified flying objects encountered by US Navy pilots in recent years were alien spacecraft.But they also have not re...""]]"
4468174386563697,"[['Australian birds are now getting caught up in the devastating mouse plague.']
 ['#9News  Australian birds are now getting caught up in the devastating mouse plague.']
 ['#9News  9NEWS.COM.AU Warnings after native bird deaths blamed on mouse baiting in NSW']]"
4468115546569581,"[['Piers Morgan is back and taking his fight straight to the palace, SUNDAY on #60Mins  Piers Morgan is back and taking his fight straight to the palace, SUNDAY on #60Mins  Play Video 60 Minutes Australia 19 hrs · He duked it out with the duchess and famously got fired.']
 ['Now, Piers Morgan is back and taking his fight straight to the palace.']
 ['SUNDAY on #60Mins, why the king of controversy refuses to be cancelled.']
 ['Play Video  60 Minutes Australia 19 hrs · He duked it out with the duchess and famously got fired.']]"
4468071689907300,"[['As well as a housing shortage, the city also suffers a major shortage of car parks.']
 ['#9News  As well as a housing shortage, the city also suffers a major shortage of car parks.']
 ['#9News  9NEWS.COM.AU Car parking space sells for $1.7 million']]"
4467964396584696,"[[""Nearly 20 years since the last Concorde flight, there's a new plan to bring back supersonic travel.""]
 ['US airline United has announced a deal with start-up company Boom Supersonic that could see new jets carrying… More passengers faster than the speed of sound by the end of the decade.']
 [""MORE: http://9Soci.al/jaqd30rJMOe Full story, 6.00pm tonight on #9News  Nearly 20 years since the last Concorde flight, there's a new plan to bring back supersonic travel.""]
 ['US airline United has announced a deal with start-up company Boom Supersonic that could see new jets carrying passengers faster than the speed of sound by the end of the decade.']
 ['MORE: http://9Soci.al/jaqd30rJMOe  Full story, 6.00pm tonight on #9News  Play Video']]"
4467945353253267,"[['The government has confirmed it is seeking to enforce a mandatory vaccination regime for aged care and disability care workers.']
 ['What do you think?']
 ['#9News  The government has confirmed it is seeking to enforce a mandatory vaccination regime for aged care and disability care workers.']
 ['#9News  9NEWS.COM.AU COVID-19 jabs could be mandatory for aged care workers']]"
4467899069924562,"[['Yesterday was Sydney’s coldest day in five years.']
 ['#9News  Yesterday was Sydney’s coldest day in five years.']
 ['#9News  9NEWS.COM.AU Sydney records coldest day in five years']]"
529709091395308,"[['#LIVE: Prime Minister Scott Morrison is addressing the media.']
 ['#9News  #LIVE: Prime Minister Scott Morrison is addressing the media.']
 ['#9News  Play Video']]"
4467758663271936,"[[""For years, China has quashed any discussion on the mainland of its bloody 1989 crackdown on pro-democracy protesters in Beijing's Tiananmen Square.""]
 [""Now it may be Hong Kong's turn.""]
 [""#9News  For years, China has quashed any discussion on the mainland of its bloody 1989 crackdown on pro-democracy protesters in Beijing's Tiananmen Square.""]
 [""#9News  9NEWS.COM.AU China's silencing of Tiananmen tributes extends to Hong Kong China's quashing of commemorations for the 1989 Tiananmen Square victims is extending to Hong Kong, which f...""]]"
4467650123282790,"[[""A new variant of COVID-19 has been identified in Melbourne's outbreak unrelated to all other cases thus far.""]
 [""#9News  A new variant of COVID-19 has been identified in Melbourne's outbreak unrelated to all other cases thus far.""]
 ['#9News  9NEWS.COM.AU New unseen coronavirus strain identified in Australia']]"
4467630566618079,"[['""I don\'t wear a mask.""']
 ['The 37-year-old woman allegedly refused to stop at the checkpoint and was pursued by police, with road spikes used to stop the car.']
 ['#9News  ""I don\'t wear a mask.""']
 [""#9News  9NEWS.COM.AU Covid sceptic's online rant before allegedly busting through border checkpoint A South Australian woman remains in custody tonight after allegedly driving through a border checkpoint at ...""]]"
4467511603296642,"[['With less than 50 days until the games, 10,000 unpaid volunteers have told organisers they will no longer participate.']
 ['#9News  With less than 50 days until the games, 10,000 unpaid volunteers have told organisers they will no longer participate.']
 ['#9News  WWOS.NINE.COM.AU Tokyo Games hit by mass last-minute staff boycott 10,000 workers pull out just weeks before Olympics']]"
4467429633304839,"[['JUST IN: Victoria has recorded four new local cases of COVID-19 in the past 24 hours - which are all linked.']
 ['It was another massive day of testing with 49,439 results received by the Department of Health.']
 ['DETAILS: http://9Soci.al/NvZH50F2zvN #COVID19 #9News  JUST IN: Victoria has recorded four new local cases of COVID-19 in the past 24 hours - which are all linked.']
 ['DETAILS: http://9Soci.al/NvZH50F2zvN  #COVID19 #9News']]"
4467408349973634,"[['Future mouse plagues could be cut off at the knees with new genetic controls being developed by Australian researchers.']
 ['#9News  Future mouse plagues could be cut off at the knees with new genetic controls being developed by Australian researchers.']
 ['#9News  9NEWS.COM.AU Cutting-edge science could stop next mouse plague before it starts']]"
4975827829094037,"[[""Facebook says its suspension of former US president Donald Trump's accounts will last for at least two years.""]
 ['7NEWS.COM.AU Facebook to SUSPEND Donald Trump’s accounts for two years']]"
4975777692432384,"[['Authorities are scrambling to determine how a family contracted a virus strain that has caused devastation in India and the UK.']
 ['7NEWS.COM.AU Victoria records new COVID cases as search for Delta strain source continues']]"
4975764159100404,"[['Dutch judges overseeing the MH17 murder trial of three Russians and a Ukrainian man will summarise evidence at a hearing next week.']
 ['7NEWS.COM.AU Families of those who died on flight MH17 prepare for key trial phase']]"
4975702279106592,"[['Their relationship is in tatters after the wife learned she’d been ‘living a lie’.']
 ['📌MORE: 7news.link/3uUFpj4  Their relationship is in tatters after the wife learned she’d been ‘living a lie’.']
 ['📌MORE: 7news.link/3uUFpj4']]"
4975645499112270,"[['National Cabinet is ‘leaning heavily’ towards the move in a bid to lower the risk of nursing home deaths.']
 ['7NEWS.COM.AU COVID vaccines could soon be MANDATORY for Aussie aged care staff']]"
4975581645785322,[['“What sort of sorcery is this?”  “What sort of sorcery is this?”  7NEWS.COM.AU Aussie mum reveals secret dishwasher hack']]
4975545675788919,"[['A customer’s discovery has sparked an intense war of words on social media.']
 ['📌MORE: 7news.link/2RrmCOQ  A customer’s discovery has sparked an intense war of words on social media.']
 ['📌MORE: 7news.link/2RrmCOQ']]"
4975520069124813,"[['There are now 366 sites where exposure to the virus may have occurred.']
 ['7NEWS.COM.AU Shopping centre, office building and Costco among Melbourne’s new COVID exposure sites']]"
4975476689129151,"[['Megan was left unable to shower as it felt like acid was being poured on her skin.']
 ['7NEWS.COM.AU ‘LIVING HELL’: Woman’s face COVERED with excruciating lizard-like skin']]"
4975461725797314,"[['Two children have been gravely wounded after a bouncy castle exploded and flung them over a metal fence onto tram tracks.']
 ['7NEWS.COM.AU Horror scenes after bouncy castle EXPLODES with two little girls still inside']]"
4975423949134425,"[['NSW Police is investigating the clip shared widely on TikTok - which the force says is a selected excerpt from a longer conversation.']
 ['📌MORE: 7news.link/2SU2BRe  NSW Police is investigating the clip shared widely on TikTok - which the force says is a selected excerpt from a longer conversation.']
 ['📌MORE: 7news.link/2SU2BRe']]"
4974013485942138,"[[""A Melbourne artist whose credo seems to be 'never give up' has won Australia's richest art prize, the Archibald, after making the finals 6 times.""]
 [""His winning portrait is not just good, the subject says it's 'damned good'.""]
 ['7NEWS at 6pm.']
 [""www.7NEWS.com.au #Archibald #7NEWS  A Melbourne artist whose credo seems to be 'never give up' has won Australia's richest art prize, the Archibald, after making the finals 6 times.""]
 ['www.7NEWS.com.au  #Archibald #7NEWS  Play Video']]"
4973827715960715,"[['Authorities on two continents have stopped a record three tonne cocaine haul from hitting the streets of Australia - a consignment worth almost a $1 billion.']
 ['Three men have been arrested in a sting with… More someone apparently gambling, or laundering, obscene amounts of money.']
 ['More Details: https://youtu.be/h0oYWfb1G8c 7NEWS at 6pm.']
 ['#Cocaine #7NEWS  Authorities on two continents have stopped a record three tonne cocaine haul from hitting the streets of Australia - a consignment worth almost a $1 billion.']
 ['Three men have been arrested in a sting with someone apparently gambling, or laundering, obscene amounts of money.']
 ['More Details: https://youtu.be/h0oYWfb1G8c  7NEWS at 6pm.']
 ['#Cocaine #7NEWS  Play Video']]"
4974421915901295,[['‘I thought it strange for news presenter Shaun Ley to wear this but there’s always a first time for everything.’  ‘I thought it strange for news presenter Shaun Ley to wear this but there’s always a first time for everything.’  7NEWS.COM.AU Camera catches BBC presenter’s unorthodox fashion choice under the news desk']]
4974383372571816,"[['It’s feared a deadly bacterial infection is already circulating among the area’s canine population.']
 ['7NEWS.COM.AU Urgent warning for pet owners in Sydney’s north after tragic dog death']]"
4974311755912311,"[['Health authorities are trying to determine whether a side effect impacting the heart of recipients of the COVID-19 vaccine is directly related to the jab.']
 ['7NEWS.COM.AU Health authorities scrambling on possible side effect of COVID jab in teenagers']]"
4974253235918163,"[['Witnesses have described seeing a light plane lose control and nosedive before crashing near Canberra, killing two men on board.']
 ['7NEWS.COM.AU Witnesses describe horror as plane carrying two ‘nosedives’ in NSW']]"
4974190775924409,"[['The man began a relationship with the girl when she was just 14.']
 ['7NEWS.COM.AU Victorian man jailed for impregnating girl, 15, after ‘inappropriate’ relationship']]"
4974141465929340,"[['The player’s hotel room was searched on Thursday and they were arrested later that day.']
 ['7NEWS.COM.AU Tennis player ARRESTED at French Open over match-fixing allegations']]"
4973630809313739,"[['  Play Video 7NEWS Spotlight 21 hrs · Sunrise’s Natalie Barr goes to the edge in this 7NEWS Spotlight special, revealing the highs and lows, twists and turns of the multi-billion-dollar global theme park industry.']
 ['From the Aussie coaster that’s as… More old as the Titanic, to the newest, most hair-raising and death-defying contraptions on earth, meet the families who can’t get enough chasing the greatest thrill on earth, and the people whose lives were tragically and inextricably changed in an instant.']
 ['7NEWS Spotlight: Ride Of Your Life - Sunday at 7pm on Channel 7 and 7plus.']
 ['Play Video  7NEWS Spotlight 21 hrs · Sunrise’s Natalie Barr goes to the edge in this 7NEWS Spotlight special, revealing the highs and lows, twists and turns of the multi-billion-dollar global theme park industry.']]"
4974114212598732,"[['Jessica Loh has spoken of how she felt ‘numb, sick and empty’ after the agonising tragedy.']
 ['MORE: 7news.link/3uRf59m  Jessica Loh has spoken of how she felt ‘numb, sick and empty’ after the agonising tragedy.']
 ['MORE: 7news.link/3uRf59m']]"
4974063152603838,"[['A statewide manhunt is underway after a near-naked man went on a violent rampage in Perth’s south.']
 ['7NEWS.COM.AU ‘Like a blood-soaked Terminator’: Cops taser wanted man FIVE TIMES but he still manages to escape']]"
4974042592605894,"[[""'Why am I still in this like, place where I’m stuck for years?'""]
 [""MORE: 7news.link/3fV0ENH  'Why am I still in this like, place where I’m stuck for years?'""]
 ['MORE: 7news.link/3fV0ENH']]"
4974009422609211,"[['The neighbour said he had been experiencing nightmares since the horrific incident.']
 ['7NEWS.COM.AU US mum fires multiple gunshots at neigbour’s pet dog - and hits her own son, 5, instead']]"
4973985425944944,[['It’s the phone call the wife of Queensland man Glen Bennett will never forget... MORE: 7news.link/2TIxXuz  It’s the phone call the wife of Queensland man Glen Bennett will never forget... MORE: 7news.link/2TIxXuz']]
4973957822614371,"[['‘I feel like a f****** failure, that it’s like, a third f****** marriage’.']
 ['7NEWS.COM.AU Kim Kardashian breaks down as she publicly addresses Kanye West divorce for the first time']]"
4973908169286003,"[['Some fans labelled the change ‘refreshing’ - while others said ‘I don’t like it’.']
 ['MORE: 7news.link/3vMMFyK  Some fans labelled the change ‘refreshing’ - while others said ‘I don’t like it’.']
 ['MORE: 7news.link/3vMMFyK']]"
4973852622624891,"[['Jessica Loh has spoken of how she felt ‘numb, sick and empty’ after the agonising tragedy.']
 ['7NEWS.COM.AU ‘I ran back in’: Pregnant wife’s final message to husband killed on way home for dinner']]"
4973827349294085,"[['It’s little Molly’s first visit to Brekky Central since she was born in December 2019.']
 ['MORE: 7news.link/3uKSifH  It’s little Molly’s first visit to Brekky Central since she was born in December 2019.']
 ['MORE: 7news.link/3uKSifH']]"
4973804779296342,"[['The tagged great white is being closely monitored by authorities as it moves along the coastline.']
 ['7NEWS.COM.AU Shark warning issued for all Perth beaches as great white spotted 12 TIMES']]"
4973784165965070,"[['The couple have been married for 23 years - but now their relationship is in tatters after the wife learned she’d been ‘living a lie’.']
 ['7NEWS.COM.AU ‘My wife wants a divorce after a DNA test exposed our ‘disgusting’ secret’']]"
4973757965967690,"[['Some fans labelled the change ‘refreshing’ - while others said ‘I don’t like it’.']
 ['7NEWS.COM.AU Princess Charlene of Monaco unrecognisable as she debuts daring new look']]"
4973742469302573,"[['When a crew member asked for medical and security crew to attend a scene, guests thought it was all part of the night’s entertainment.']
 ['7NEWS.COM.AU How ‘murder mystery’ show watched by cruise ship guests was actually brutal real-life killing']]"
4973713149305505,"[['The expert analysed the signatures of some of the senior royals, revealing their personality traits - and there are some big revelations.']
 ['7NEWS.COM.AU TO THE LETTER: Expert on what Harry and Meghan’s HANDWRITING says about them']]"
4973689069307913,"[['It’s the phone call the wife of Queensland man Glen Bennett will never forget...  It’s the phone call the wife of Queensland man Glen Bennett will never forget...  7NEWS.COM.AU Facing an agonising death Glen called his wife to say goodbye.']
 ['His story of courage will bring tears to your eyes']]"
4973663332643820,"[['NSW Police is investigating the clip shared widely on TikTok - which the force says is a selected excerpt from a longer conversation.']
 ['7NEWS.COM.AU Sydney man goes to police to report rape and films officer calling him ‘delusional’']]"
4973661772643976,"[['A longtime Queensland Maroons fan thought he was sitting pretty until he re-checked his Airbnb app.']
 ['7NEWS.COM.AU ‘Didn’t know whether to laugh or cry’: Airbnb host’s shocking Origin price gouge A longtime Queensland Maroons fan thought he was sitting pretty until he re-checked his Airbnb app.']]"
4973639202646233,"[['A customer’s discovery has sparked an intense war of words on social media.']
 ['7NEWS.COM.AU ‘That’s discriminatory’: Woolworths shoppers’ debate over tampon aisle find']]"
5613002598770001,"[['FACEBOOK SUSPENDS TRUMP UNTIL JANUARY 2023 Facebook has suspended former US President Donald Trump until at least January 2023.']
 [""The social media giant had suspended Trump's account the day after the January 6… More Capitol Hill riots, determining he had incited violence.""]
 ['That suspension will now last at least two years from the date of the initial block and will only be lifted if the risk to public safety has receded, Facebook said on Friday.']
 ['“Given the gravity of the circumstances that led to Mr Trump’s suspension, we believe his actions constituted a severe violation of our rules which merit the highest penalty available under the new enforcement protocols,” Facebook Vice President of Global Affairs Nick Clegg said in a statement.']
 [""“We are suspending his accounts for two years, effective from the date of the initial suspension on January 7 this year.” Trump has been permanently banned by Twitter and remains suspended by Alphabet's YouTube after the riot.""]
 [""The social media giant had suspended Trump's account the day after the January 6 Capitol Hill riots, determining he had incited violence.""]
 [""“We are suspending his accounts for two years, effective from the date of the initial suspension on January 7 this year.”  Trump has been permanently banned by Twitter and remains suspended by Alphabet's YouTube after the riot.""]]"
5609933435743584,"[['BABY SQUID LAUNCHED INTO SPACE FOR ... SCIENCE?']
 ['Baby squid, tiny organisms known as tardigrades, chile plants, and cotton seedlings have been sent to the International Space Station for various studies.']
 ['… More Astronauts and scientists will examine the tardigrades ability to live in extreme environments to better understand the stresses on the human body during long trips to space.']
 ['The baby bobtail squids have been sent for a study investigating the relationship between them and beneficial bacteria.']
 [""The 3,300 kg shipment to the space station also included fresh lemons, onions, avocados and cherry tomatoes for the station's seven astronauts.""]
 ['Astronauts and scientists will examine the tardigrades ability to live in extreme environments to better understand the stresses on the human body during long trips to space.']]"
5609715305765397,"[['Can a $1,000,000,000,000 debt help the economy?']
 [""Commonwealth Bank Senior Economist Belinda Allen and EY Australia Chief Economist Jo Masters explain on the 1st episode of the 'Making Money Easy' podcast with… More Gillian Bowen Listen wherever you get your podcasts https://play.acast.com/s/making-money-easy/episode1-howapayrisewillhelptheeconomy-  Can a $1,000,000,000,000 debt help the economy?""]
 [""Commonwealth Bank Senior Economist Belinda Allen and EY Australia Chief Economist Jo Masters explain on the 1st episode of the 'Making Money Easy' podcast with Gillian Bowen  Listen wherever you get your podcasts https://play.acast.com/s/making-money-easy/episode1-howapayrisewillhelptheeconomy-  Play Video""]]"
5609668612436733,"[['National Cabinet has fallen short of making it mandatory for aged care workers to receive the #COVID19AU jab.']
 ['| @vanOnselenP #auspol  National Cabinet has fallen short of making it mandatory for aged care workers to receive the #COVID19AU jab.']
 ['| @vanOnselenP #auspol  Play Video']]"
5609327965804131,"[[""MIGHT NEED TO RETHINK YOUR WEEKEND PLANS AS TEMPERATURES SET TO DROP Hope you weren't planning on heading out this weekend, with temperatures to dip below 10 degrees in both Sydney and Melbourne.""]
 [""Sydneysiders… More will wake to a chilly 10-degree start on Saturday, meanwhile, make sure you're rugged up for a 7-degree morning on Sunday.""]
 [""Melbourne should brace for an icy 4-degree Saturday morning, but that's expected to thaw to 9-degrees on Sunday.""]
 [""Melburnians won't just have to contend with the cold this weekend with showers also expected across Saturday and Sunday.""]
 [""MIGHT NEED TO RETHINK YOUR WEEKEND PLANS AS TEMPERATURES SET TO DROP  Hope you weren't planning on heading out this weekend, with temperatures to dip below 10 degrees in both Sydney and Melbourne.""]
 [""Sydneysiders will wake to a chilly 10-degree start on Saturday, meanwhile, make sure you're rugged up for a 7-degree morning on Sunday.""]]"
5609167939153467,"[['THE BURGERS ARE BETTER… IN A FORKLIFT?']
 ['As we head into our second weekend in lockdown, some people are getting creative with their means of transportation.']
 ['A ravenous Victorian has been caught on camera taking… More his forklift through a Hungry Jacks drive-through.']
 ['Have you seen any weird things like this, on the mean streets of Melbourne?']
 [""VIDEO: by @jonodabest *Note: It's illegal to drive a forklift outside the workplace on a public road, unless it is registered and has number plates, which this forklift has.""]
 ['A ravenous Victorian has been caught on camera taking his forklift through a Hungry Jacks drive-through.']
 [""VIDEO: by @jonodabest  *Note: It's illegal to drive a forklift outside the workplace on a public road, unless it is registered and has number plates, which this forklift has.""]
 ['Play Video']]"
5609052572498337,"[[""#BREAKING Melbourne artist Peter Wegner has won the 100th Archibald prize for his portrait of fellow artist Guy Warren, who's also 100.""]
 [""It was a case of sixth time lucky for Wegner, who beat out a field of 52… More painters to win Australia's most prestigious prize in painting.""]
 ['Accepting the award in locked down Melbourne, Wegner said he was humbled to have the centenarian as his sitter.']
 ['""I would like to thank Guy Warren for sitting and his generosity of spirit.""']
 ['""It\'s so much easier if you\'ve got a great face.']
 [""And I think it's always easier if you have a great model.""]
 ['[With] Guy, it\'s been extremely lucky — I have both.""']
 ['Yolngu artist Nyapanyapa Yunupingu, who lives and works in the Arnhem Land community of Yirrkala, won the Wynne Prize for landscape painting.']
 ['And Tasmanian-based painter Georgia Spain took out the Sulman Prize for subject painting.']
 [""It was a case of sixth time lucky for Wegner, who beat out a field of 52 painters to win Australia's most prestigious prize in painting.""]]"
5608679059202355,"[['NEW COVID VARIANT NAMES ANNOUNCED The World Health Organisation has renamed strains of COVID-19 that have been defined by their country of origin in order to minimise geographical stigmas.']
 ['The new variant naming scheme has assigned Greek letters to strains previously known as the Indian, U.K. or South African variants.']
 ['NEW COVID VARIANT NAMES ANNOUNCED  The World Health Organisation has renamed strains of COVID-19 that have been defined by their country of origin in order to minimise geographical stigmas.']]"
5605013209568940,"[['GIANT SINKHOLE THREATENS TO SWALLOW HOME IN MEXICO A huge sinkhole has appeared on farmland in central Mexico, threatening to swallow a nearby house.']
 ['It’s estimated to be around 20 metres deep and 60 metres… More in diameter.']
 ['At this stage there are no reported injuries, but authorities have warned residents to stay away from the area.']
 ['The hole was reported by locals on Saturday.']
 ['GIANT SINKHOLE THREATENS TO SWALLOW HOME IN MEXICO  A huge sinkhole has appeared on farmland in central Mexico, threatening to swallow a nearby house.']
 ['It’s estimated to be around 20 metres deep and 60 metres in diameter.']
 ['Play Video']]"
5604744462929148,"[['Scott Morrison has announced a new emergency cash payment as millions of Victorians face another week in lockdown.']
 ['Play Video']]"
5604636849606576,"[['SUBARU RECALLS THOUSANDS OF CARS Subaru is recalling XVs from 2018-2019 and Foresters from 2019 after possible defects were discovered.']
 ['The rear stabiliser bracket bolts in the vehicle may not have been… More tightened sufficiently during production, and could come loose or fall out while being used, Product Safety Australia says.']
 ['This could affect the driveshaft, sub-frame or brake pipe and could cause injury or death of vehicle occupants and/or other road users.']
 ['Owners of the over 38,000 affected vehicles will be contacted and asked to book their vehicles in to undergo the repair work, free of charge.']
 ['SUBARU RECALLS THOUSANDS OF CARS  Subaru is recalling XVs from 2018-2019 and Foresters from 2019 after possible defects were discovered.']
 ['The rear stabiliser bracket bolts in the vehicle may not have been tightened sufficiently during production, and could come loose or fall out while being used, Product Safety Australia says.']]"
5604088776328050,"[['GIRL AND BOY ARMED WITH GUNS IN STANDOFF WITH POLICE A boy, 12, and girl, 14, armed with an AK-47 and other guns have engaged in a shootout with police in the US, authorities say.']
 ['The girl was shot and… More wounded, after the police in Florida said she aimed a shotgun at deputies.']
 ['The children had allegedly run away from a group home, broken into a private residence and began the shootout with police.']
 ['Police are expected to charge the pair.']
 ['GIRL AND BOY ARMED WITH GUNS IN STANDOFF WITH POLICE  A boy, 12, and girl, 14, armed with an AK-47 and other guns have engaged in a shootout with police in the US, authorities say.']
 ['The girl was shot and wounded, after the police in Florida said she aimed a shotgun at deputies.']
 [""This content isn't available at the moment When this happens, it's usually because the owner only shared it with a small group of people or changed who can see it, or it's been deleted.""]]"
5604042509666010,"[['BREAKING: Scott Morrison has announced a ""temporary COVID disaster payment"" for those who have work affected by lockdowns.']
 ['The payment is $500 a week for those who would work more than 20 hours a week and $325… More for those who would work less.']
 ['""If a lockdown, as a result of a state public health order, continues in an area that is also defined by the chief officer of the Commonwealth, then we will be providing support for payments for those affected and those affected areas,"" the PM said.']
 ['The payment will be available to: - Australian residents and those permitted to work in Aus.']
 ['- Those over 17 - Those with liquid assets of less than $10,000 - Must not be receiving an income support payment or pandemic payment.']
 ['The payment is $500 a week for those who would work more than 20 hours a week and $325 for those who would work less.']]"
5603563209713940,"[[""BENJAMIN NETANYAHU, ISRAEL'S LONGEST-SERVING LEADER COULD SOON BE UNSEATED AS OPPOSITION MOVES TO FORM A COALITION Benjamin Netanyahu, Israel's longest-serving Prime Minister, could soon be removed from power… More with the country's opposition leader saying he has successfully formed a coalition.""]
 ['Yair Lapid, head of the secular centrist Yesh Atid party, announced that he has formed a coalition with right-wing nationalist Naftali Bennet of the Yamina party.']
 ['The pair will take turns serving as PM, with Bennet to serve two years followed by Lapid for two years.']
 ['The coalition involved signing individual agreements with a total of seven parties.']
 ['Netanyahu, leader of the conservative Likud party, is currently on trial for criminal charges of fraud, bribery and breach of trust while in office, accusations he denies.']
 [""BENJAMIN NETANYAHU, ISRAEL'S LONGEST-SERVING LEADER COULD SOON BE UNSEATED AS OPPOSITION MOVES TO FORM A COALITION  Benjamin Netanyahu, Israel's longest-serving Prime Minister, could soon be removed from power with the country's opposition leader saying he has successfully formed a coalition.""]]"
